"No.","Time","Source","Destination","Protocol","Length","Data rate (Mb/s)","Info","Bandwidth"
"6543","473.600000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1009, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6544","473.702400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1010, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6545","473.804800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1011, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6546","473.907200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1012, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6547","473.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6548","473.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6549","473.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6550","473.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6551","474.009600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1014, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6552","474.112000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1015, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6553","474.214400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1016, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6554","474.316800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1017, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6555","474.419200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1018, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6556","474.521600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1019, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6557","474.624000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1020, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6558","474.726400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1021, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6559","474.828800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1022, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6560","474.931200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1023, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6561","474.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6562","474.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6563","474.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6564","474.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6565","475.033600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1025, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6566","475.136000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1026, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6567","475.238400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1027, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6568","475.340800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1028, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6569","475.443200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1029, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6570","475.545600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1030, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6571","475.648000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1031, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6572","475.750400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1032, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6573","475.852800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1033, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6574","475.955200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1034, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6575","475.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6576","475.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6577","475.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6578","475.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6579","476.057600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1036, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6580","476.160000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1037, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6581","476.262400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1038, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6582","476.364800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1039, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6583","476.467200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1040, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6584","476.569600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1041, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6585","476.672000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1042, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6586","476.774400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1043, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6587","476.876800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1044, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6588","476.979200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1045, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6589","476.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6590","476.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6591","476.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6592","476.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6593","477.081600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1047, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6594","477.184000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1048, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6595","477.286400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1049, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6596","477.388800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1050, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6597","477.491200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1051, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6598","477.593600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1052, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6599","477.696000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1053, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6600","477.798400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1054, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6601","477.900800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1055, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6602","477.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6603","477.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6604","477.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6605","477.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6606","478.003200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1057, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6607","478.105600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1058, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6608","478.208000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1059, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6609","478.310400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1060, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6610","478.412800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1061, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6611","478.515200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1062, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6612","478.617600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1063, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6613","478.720000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1064, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6614","478.822400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1065, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6615","478.924800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1066, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6616","478.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6617","478.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6618","478.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6619","478.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6620","479.027200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1068, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6621","479.129600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1069, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6622","479.232000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1070, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6623","479.334400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1071, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6624","479.436800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1072, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6625","479.539200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1073, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6626","479.641600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1074, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6627","479.744000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1075, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6628","479.846400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1076, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6629","479.948800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1077, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6630","479.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6631","479.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6632","479.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6633","479.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6634","479.992963","00:00:00_00:00:04","Broadcast","ARP","64","","Who has 192.168.239.1? Tell 192.168.239.4","64"
"6635","479.993277","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6636","479.994071","00:00:00_00:00:04","Broadcast","ARP","64","","Who has 192.168.239.1? Tell 192.168.239.4","64"
"6637","479.994660","00:00:00_00:00:03","00:00:00_00:00:04","ARP","64","","192.168.239.1 is at 00:00:00:00:00:03","64"
"6638","479.994918","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6639","480.012136","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"6640","480.012450","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6641","480.013484","00:00:00_00:00:03","Broadcast","ARP","64","","Who has 192.168.239.4? Tell 192.168.239.1","64"
"6642","480.014298","00:00:00_00:00:04","00:00:00_00:00:03","ARP","64","","192.168.239.4 is at 00:00:00:00:00:04","64"
"6643","480.014612","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6644","480.016890","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"6645","480.017148","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6646","480.051200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1083, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6647","480.153600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1084, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6648","480.256000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1085, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6649","480.358400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1086, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6650","480.460800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1087, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6651","480.563200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1088, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6652","480.665600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1089, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6653","480.768000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1090, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6654","480.870400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1091, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6655","480.972800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1092, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6656","480.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6657","480.999549","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6658","480.999559","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6659","480.999997","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6660","481.009207","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6661","481.026585","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"6662","481.026899","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6663","481.028817","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"6664","481.029075","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6665","481.075200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1095, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6666","481.177600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1096, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6667","481.280000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1097, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6668","481.382400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1098, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6669","481.484800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1099, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6670","481.587200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1100, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6671","481.689600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1101, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6672","481.792000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1102, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6673","481.894400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1103, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6674","481.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6675","481.999217","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1104, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6676","482.000251","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6677","482.000261","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6678","482.000679","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6679","482.009889","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6680","482.027907","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"6681","482.028221","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6682","482.029999","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"6683","482.030257","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6684","482.099200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1107, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6685","482.201600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1108, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6686","482.304000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1109, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6687","482.406400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1110, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6688","482.508800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1111, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6689","482.611200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1112, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6690","482.713600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1113, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6691","482.816000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1114, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6692","482.918400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1115, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6693","482.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6694","482.999549","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6695","482.999559","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6696","483.017405","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"6697","483.017719","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6698","483.019497","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"6699","483.019755","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6700","483.020800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1118, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6701","483.021330","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6702","483.030540","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6703","483.123200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1119, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6704","483.225600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1120, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6705","483.328000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1121, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6706","483.430400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1122, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6707","483.532800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1123, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6708","483.635200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1124, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6709","483.737600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1125, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6710","483.840000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1126, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6711","483.942400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1127, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6712","483.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6713","483.999549","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6714","483.999559","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6715","483.999977","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6716","484.009187","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6717","484.026825","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"6718","484.027139","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6719","484.028917","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"6720","484.029175","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6721","484.044800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1130, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6722","484.147200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1131, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6723","484.249600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1132, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6724","484.352000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1133, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6725","484.454400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1134, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6726","484.556800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1135, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6727","484.659200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1136, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6728","484.761600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1137, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6729","484.864000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1138, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6730","484.966400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=1139, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"6731","484.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"6732","484.999549","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"6733","484.999559","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6734","485.017165","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"6735","485.017479","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"6736","485.019257","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"6737","485.019515","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
