"No.","Time","Source","Destination","Protocol","Length","Data rate (Mb/s)","Info","Bandwidth"
"12050","767.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12051","767.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12052","767.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12053","767.986993","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12054","767.993873","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12055","767.994131","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12056","767.995909","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12057","767.996167","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12058","767.997537","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12059","767.999570","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12060","768.000272","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=375, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12061","768.102400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=376, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12062","768.204800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=377, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12063","768.307200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=378, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12064","768.409600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=379, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12065","768.512000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=380, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12066","768.614400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=381, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12067","768.716800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=382, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12068","768.819200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=383, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12069","768.921600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=384, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12070","768.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12071","768.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12072","768.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12073","768.986473","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12074","768.988506","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12075","768.991940","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12076","768.992198","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12077","768.993976","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12078","768.994234","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12079","769.024000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=387, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12080","769.126400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=388, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12081","769.228800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=389, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12082","769.331200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=390, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12083","769.433600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=391, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12084","769.536000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=392, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12085","769.638400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=393, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12086","769.740800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=394, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12087","769.843200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=395, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12088","769.945600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=396, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12089","769.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12090","769.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12091","769.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12092","769.986053","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12093","769.988086","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12094","769.992100","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12095","769.992358","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12096","769.994136","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12097","769.994394","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12098","770.048000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=399, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12099","770.150400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=400, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12100","770.252800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=401, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12101","770.355200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=402, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12102","770.457600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=403, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12103","770.560000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=404, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12104","770.662400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=405, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12105","770.764800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=406, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12106","770.867200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=407, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12107","770.969600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=408, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12108","770.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12109","770.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12110","770.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12111","770.989317","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12112","770.989575","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12113","770.991873","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12114","770.992131","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12115","770.992901","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12116","770.994934","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12117","771.072000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=411, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12118","771.174400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=412, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12119","771.276800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=413, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12120","771.379200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=414, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12121","771.481600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=415, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12122","771.584000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=416, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12123","771.686400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=417, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12124","771.788800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=418, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12125","771.891200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=419, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12126","771.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12127","771.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12128","771.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12129","771.989617","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12130","771.989875","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12131","771.991653","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12132","771.991911","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12133","771.992281","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12134","771.994314","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12135","771.995016","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=422, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12136","772.096000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=423, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12137","772.198400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=424, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12138","772.300800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=425, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12139","772.403200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=426, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12140","772.505600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=427, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12141","772.608000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=428, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12142","772.710400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=429, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12143","772.812800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=430, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12144","772.915200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=431, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12145","772.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12146","772.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12147","772.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12148","772.989597","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12149","772.989855","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12150","772.991653","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12151","772.991911","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12152","772.992301","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12153","772.994334","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12154","773.017600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=434, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12155","773.120000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=435, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12156","773.222400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=436, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12157","773.324800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=437, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12158","773.427200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=438, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12159","773.529600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=439, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12160","773.632000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=440, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12161","773.734400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=441, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12162","773.836800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=442, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12163","773.939200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=443, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12164","773.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12165","773.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12166","773.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12167","773.989437","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12168","773.989695","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12169","773.991833","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12170","773.992091","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12171","773.992181","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12172","773.994214","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12173","774.041600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=446, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12174","774.144000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=447, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12175","774.246400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=448, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12176","774.348800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=449, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12177","774.451200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=450, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12178","774.553600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=451, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12179","774.656000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=452, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12180","774.758400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=453, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12181","774.860800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=454, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12182","774.963200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=455, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12183","774.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12184","774.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12185","774.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12186","774.986133","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12187","774.988166","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12188","774.991500","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12189","774.991758","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12190","774.993696","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12191","774.993954","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12192","775.065600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=458, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12193","775.168000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=459, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12194","775.270400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=460, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12195","775.372800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=461, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12196","775.475200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=462, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12197","775.577600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=463, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12198","775.680000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=464, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12199","775.782400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=465, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12200","775.884800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=466, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12201","775.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12202","775.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12203","775.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12204","775.986073","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12205","775.988106","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12206","775.988808","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=468, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12207","775.992982","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12208","775.993240","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12209","775.995018","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12210","775.995276","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12211","776.089600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=470, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12212","776.192000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=471, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12213","776.294400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=472, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12214","776.396800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=473, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12215","776.499200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=474, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12216","776.601600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=475, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12217","776.704000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=476, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12218","776.806400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=477, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12219","776.908800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=478, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12220","776.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12221","776.985101","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12222","776.987134","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12223","776.988168","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12224","776.988178","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12225","776.992560","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12226","776.992818","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12227","776.994596","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12228","776.994854","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12229","777.011200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=481, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12230","777.113600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=482, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12231","777.216000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=483, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12232","777.318400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=484, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12233","777.420800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=485, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12234","777.523200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=486, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12235","777.625600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=487, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12236","777.728000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=488, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12237","777.830400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=489, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12238","777.932800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=490, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12239","777.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12240","777.985725","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"12241","777.985735","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12242","777.989357","192.168.239.4","192.168.239.1","UDP","2112","","49153  >  9 Len=2048","2112"
"12243","777.989615","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12244","777.989705","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"12245","777.991738","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12246","777.993636","192.168.239.1","192.168.239.4","UDP","2112","","9  >  49153 Len=2048","2112"
"12247","777.993894","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"12248","778.035200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=493, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12249","778.137600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=494, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12250","778.240000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=495, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"12251","778.342400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=496, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
