No.,Time,Length,Device IP,Day
10366,0 days 00:06:16.322213556,672,192.168.239.67,1
10367,0 days 00:06:16.322287660,86,192.168.239.95,1
10368,0 days 00:06:16.322998898,1294,192.168.239.7,1
10369,0 days 00:06:16.323022743,86,192.168.239.95,1
10370,0 days 00:06:16.323183378,1294,192.168.239.95,1
10371,0 days 00:06:16.323183454,1081,192.168.239.7,1
10372,0 days 00:06:16.323193,86,192.168.239.95,1
10373,0 days 00:06:16.323212087,86,192.168.239.95,1
10374,0 days 00:06:16.323708690,150,192.168.239.67,1
10375,0 days 00:06:16.325021988,442,192.168.239.7,1
10376,0 days 00:06:16.325234236,99,192.168.239.67,1
10377,0 days 00:06:16.327330351,897,192.168.239.67,1
10378,0 days 00:06:16.329561917,86,192.168.239.95,1
10379,0 days 00:06:16.332222392,672,192.168.239.7,1
10380,0 days 00:06:16.337642895,293,192.168.239.67,1
10381,0 days 00:06:16.338514294,99,192.168.239.67,1
10382,0 days 00:06:16.341457891,399,192.168.239.67,1
10383,0 days 00:06:16.358314794,1024,192.168.239.7,1
10384,0 days 00:06:16.358415989,184,192.168.239.7,1
10385,0 days 00:06:16.358598824,95,192.168.239.7,1
10386,0 days 00:06:16.358647392,95,192.168.239.67,1
10387,0 days 00:06:16.358678923,89,192.168.239.67,1
10388,0 days 00:06:16.358743583,95,192.168.239.7,1
10389,0 days 00:06:16.362423879,86,192.168.239.95,1
10390,0 days 00:06:16.374431429,86,192.168.239.95,1
10391,0 days 00:06:16.382469337,87,192.168.239.67,1
10392,0 days 00:06:16.395409571,501,192.168.239.7,1
10393,0 days 00:06:16.396303843,99,192.168.239.67,1
10394,0 days 00:06:16.402929225,920,192.168.239.7,1
10395,0 days 00:06:16.403498405,87,192.168.239.67,1
10396,0 days 00:06:16.422195531,85,192.168.239.7,1
10397,0 days 00:06:16.428222375,86,192.168.239.95,1
10398,0 days 00:06:16.428271565,1064,192.168.239.7,1
10399,0 days 00:06:16.444954780,1288,192.168.239.7,1
10400,0 days 00:06:16.445225919,99,192.168.239.67,1
10401,0 days 00:06:16.445272823,87,192.168.239.7,1
10402,0 days 00:06:16.449068502,91,192.168.239.7,1
10403,0 days 00:06:16.449118411,91,192.168.239.67,1
10404,0 days 00:06:16.449236209,93,192.168.239.67,1
10405,0 days 00:06:16.452099707,672,192.168.239.67,1
10406,0 days 00:06:16.452400069,1292,192.168.239.7,1
10407,0 days 00:06:16.452400355,85,192.168.239.7,1
10408,0 days 00:06:16.452510595,84,192.168.239.7,1
10409,0 days 00:06:16.460377721,1292,192.168.239.7,1
10410,0 days 00:06:16.460946562,95,192.168.239.67,1
10411,0 days 00:06:16.467694001,91,192.168.239.7,1
10412,0 days 00:06:16.467911508,1292,192.168.239.7,1
10413,0 days 00:06:16.474420246,86,192.168.239.95,1
10414,0 days 00:06:16.477686918,1292,192.168.239.67,1
10415,0 days 00:06:16.477893238,95,192.168.239.67,1
10416,0 days 00:06:16.478212773,94,192.168.239.67,1
10417,0 days 00:06:16.478359789,87,192.168.239.7,1
10418,0 days 00:06:16.493754158,94,192.168.239.67,1
10419,0 days 00:06:16.494411049,86,192.168.239.95,1
10420,0 days 00:06:16.494431894,1292,192.168.239.67,1
10421,0 days 00:06:16.494620005,1292,192.168.239.7,1
10422,0 days 00:06:16.494696352,95,192.168.239.7,1
10423,0 days 00:06:16.502191398,1292,192.168.239.7,1
10424,0 days 00:06:16.509123885,1292,192.168.239.67,1
10425,0 days 00:06:16.509267873,95,192.168.239.7,1
10426,0 days 00:06:16.524365010,1292,192.168.239.67,1
10427,0 days 00:06:16.533638046,1292,192.168.239.7,1
10428,0 days 00:06:16.533637355,98,192.168.239.7,1
10429,0 days 00:06:16.533638585,1292,192.168.239.67,1
10430,0 days 00:06:16.533918474,148,192.168.239.67,1
10431,0 days 00:06:16.534392581,460,192.168.239.7,1
10432,0 days 00:06:16.534489907,97,192.168.239.67,1
10433,0 days 00:06:16.534721203,93,192.168.239.7,1
10434,0 days 00:06:16.535130827,97,192.168.239.7,1
10435,0 days 00:06:16.541487945,133,192.168.239.7,1
10436,0 days 00:06:16.541996640,1292,192.168.239.7,1
10437,0 days 00:06:16.542076611,93,192.168.239.67,1
10438,0 days 00:06:16.549091142,1292,192.168.239.67,1
10439,0 days 00:06:16.552209534,112,192.168.239.7,1
10440,0 days 00:06:16.552331811,1288,192.168.239.67,1
10441,0 days 00:06:16.552486404,508,192.168.239.67,1
10442,0 days 00:06:16.552950170,97,192.168.239.67,1
10443,0 days 00:06:16.553225779,93,192.168.239.67,1
10444,0 days 00:06:16.557607852,1292,192.168.239.7,1
10445,0 days 00:06:16.557731444,93,192.168.239.67,1
10446,0 days 00:06:16.567144929,1292,192.168.239.67,1
10447,0 days 00:06:16.573713972,1292,192.168.239.67,1
10448,0 days 00:06:16.573984272,93,192.168.239.7,1
10449,0 days 00:06:16.582294541,1292,192.168.239.7,1
10450,0 days 00:06:16.588855314,1292,192.168.239.67,1
10451,0 days 00:06:16.589488113,93,192.168.239.67,1
10452,0 days 00:06:16.597198901,1292,192.168.239.7,1
10453,0 days 00:06:16.602124365,1292,192.168.239.7,1
10454,0 days 00:06:16.602753270,93,192.168.239.7,1
10455,0 days 00:06:16.607190290,1292,192.168.239.7,1
10456,0 days 00:06:16.607216249,89,192.168.239.7,1
10457,0 days 00:06:16.612098074,412,192.168.239.67,1
10458,0 days 00:06:16.612230862,93,192.168.239.67,1
10459,0 days 00:06:16.625100282,90,192.168.239.67,1
10460,0 days 00:06:16.625170022,90,192.168.239.7,1
10461,0 days 00:06:16.628100392,86,192.168.239.7,1
10462,0 days 00:06:16.633721196,94,192.168.239.7,1
10463,0 days 00:06:16.654888224,86,192.168.239.7,1
10464,0 days 00:06:16.670069869,135,192.168.239.7,1
10465,0 days 00:06:16.688510613,147,192.168.239.67,1
10466,0 days 00:06:16.690626988,1292,192.168.239.7,1
10467,0 days 00:06:16.691042518,1292,192.168.239.67,1
10468,0 days 00:06:16.702508056,97,192.168.239.7,1
10469,0 days 00:06:16.702784431,97,192.168.239.7,1
10470,0 days 00:06:16.790750521,1292,192.168.239.67,1
10471,0 days 00:06:16.792554417,1292,192.168.239.7,1
10472,0 days 00:06:16.803179156,1292,192.168.239.7,1
10473,0 days 00:06:16.804723870,1292,192.168.239.67,1
10474,0 days 00:06:16.827580765,1292,192.168.239.67,1
10475,0 days 00:06:16.827607907,1292,192.168.239.67,1
10476,0 days 00:06:16.827901219,101,192.168.239.7,1
10477,0 days 00:06:16.832257263,86,192.168.239.67,1
10478,0 days 00:06:16.833050129,1292,192.168.239.7,1
10479,0 days 00:06:16.833050436,1292,192.168.239.7,1
10480,0 days 00:06:16.833175084,101,192.168.239.7,1
10481,0 days 00:06:16.836511034,94,192.168.239.95,1
10482,0 days 00:06:16.836571672,94,192.168.239.95,1
10483,0 days 00:06:16.845079774,1292,192.168.239.67,1
10484,0 days 00:06:16.845080607,292,192.168.239.67,1
10485,0 days 00:06:16.845624279,101,192.168.239.67,1
10486,0 days 00:06:16.847144531,145,192.168.239.7,1
10487,0 days 00:06:16.847296385,129,192.168.239.67,1
10488,0 days 00:06:16.847844265,447,192.168.239.7,1
10489,0 days 00:06:16.865610762,1292,192.168.239.7,1
10490,0 days 00:06:16.865798075,289,192.168.239.67,1
10491,0 days 00:06:16.866461418,224,192.168.239.7,1
10492,0 days 00:06:16.866608376,454,192.168.239.67,1
10493,0 days 00:06:16.869333187,94,192.168.239.95,1
10494,0 days 00:06:16.869352399,86,192.168.239.95,1
10495,0 days 00:06:16.869647392,603,192.168.239.7,1
10496,0 days 00:06:16.872285358,94,192.168.239.95,1
10497,0 days 00:06:16.872302225,86,192.168.239.95,1
10498,0 days 00:06:16.872750854,603,192.168.239.7,1
10499,0 days 00:06:16.882451722,1292,192.168.239.67,1
10500,0 days 00:06:16.882451868,182,192.168.239.67,1
10501,0 days 00:06:16.882648695,93,192.168.239.67,1
10502,0 days 00:06:16.916927878,86,192.168.239.7,1
10503,0 days 00:06:16.916951869,78,192.168.239.67,1
10504,0 days 00:06:16.917529998,89,192.168.239.67,1
10505,0 days 00:06:16.917530225,1288,192.168.239.7,1
10506,0 days 00:06:16.917530240,1292,192.168.239.7,1
10507,0 days 00:06:16.917835045,97,192.168.239.7,1
10508,0 days 00:06:16.918631379,1292,192.168.239.67,1
10509,0 days 00:06:16.918724964,1292,192.168.239.67,1
10510,0 days 00:06:16.919026728,93,192.168.239.67,1
10511,0 days 00:06:16.922262398,1034,192.168.239.67,1
10512,0 days 00:06:16.922263708,183,192.168.239.67,1
10513,0 days 00:06:16.922448502,1292,192.168.239.67,1
10514,0 days 00:06:16.922522050,1292,192.168.239.7,1
10515,0 days 00:06:16.922898159,1292,192.168.239.7,1
10516,0 days 00:06:16.923201211,93,192.168.239.67,1
10517,0 days 00:06:16.923422742,93,192.168.239.7,1
10518,0 days 00:06:16.923469642,93,192.168.239.7,1
10519,0 days 00:06:16.925049410,1292,192.168.239.7,1
10520,0 days 00:06:16.927720834,89,192.168.239.67,1
10521,0 days 00:06:16.927731603,1292,192.168.239.7,1
10522,0 days 00:06:16.927910353,93,192.168.239.67,1
10523,0 days 00:06:16.928647507,1292,192.168.239.67,1
10524,0 days 00:06:16.928879682,1292,192.168.239.67,1
10525,0 days 00:06:16.928932526,93,192.168.239.7,1
10526,0 days 00:06:16.929518929,1292,192.168.239.7,1
10527,0 days 00:06:16.932462426,1292,192.168.239.7,1
10528,0 days 00:06:16.932547273,93,192.168.239.7,1
10529,0 days 00:06:16.932605868,1292,192.168.239.7,1
10530,0 days 00:06:16.934264539,1292,192.168.239.7,1
10531,0 days 00:06:16.934316078,93,192.168.239.67,1
10532,0 days 00:06:16.943899771,1292,192.168.239.67,1
10533,0 days 00:06:16.944010788,1292,192.168.239.67,1
10534,0 days 00:06:16.944010939,1292,192.168.239.67,1
10535,0 days 00:06:16.944010984,1292,192.168.239.7,1
10536,0 days 00:06:16.944161050,1292,192.168.239.7,1
10537,0 days 00:06:16.944161120,1292,192.168.239.7,1
10538,0 days 00:06:16.944162862,93,192.168.239.67,1
10539,0 days 00:06:16.944205273,93,192.168.239.67,1
10540,0 days 00:06:16.944228591,93,192.168.239.7,1
10541,0 days 00:06:16.944294671,1292,192.168.239.7,1
10542,0 days 00:06:16.944454643,86,192.168.239.95,1
10543,0 days 00:06:16.945148635,1292,192.168.239.67,1
10544,0 days 00:06:16.945209203,93,192.168.239.67,1
10545,0 days 00:06:16.947021439,1292,192.168.239.7,1
10546,0 days 00:06:16.947811722,1292,192.168.239.67,1
10547,0 days 00:06:16.947929381,93,192.168.239.7,1
10548,0 days 00:06:16.947938070,1292,192.168.239.7,1
10549,0 days 00:06:16.948696239,86,192.168.239.95,1
10550,0 days 00:06:16.950104373,1292,192.168.239.67,1
10551,0 days 00:06:16.950163536,93,192.168.239.67,1
10552,0 days 00:06:16.950507598,1292,192.168.239.67,1
10553,0 days 00:06:16.952476964,1292,192.168.239.7,1
10554,0 days 00:06:16.952523575,93,192.168.239.67,1
10555,0 days 00:06:16.953314570,1292,192.168.239.7,1
10556,0 days 00:06:16.953386447,94,192.168.239.67,1
10557,0 days 00:06:16.964148921,1292,192.168.239.67,1
10558,0 days 00:06:16.964149048,1292,192.168.239.67,1
10559,0 days 00:06:16.964289792,93,192.168.239.7,1
10560,0 days 00:06:16.964566268,636,192.168.239.7,1
10561,0 days 00:06:16.964566300,241,192.168.239.67,1
10562,0 days 00:06:16.964584830,1292,192.168.239.7,1
10563,0 days 00:06:16.964584965,1292,192.168.239.67,1
10564,0 days 00:06:16.964584992,1292,192.168.239.7,1
10565,0 days 00:06:16.964585014,1292,192.168.239.67,1
10566,0 days 00:06:16.964585030,1292,192.168.239.7,1
10567,0 days 00:06:16.964585047,1292,192.168.239.7,1
10568,0 days 00:06:16.964717959,97,192.168.239.67,1
10569,0 days 00:06:16.964898273,93,192.168.239.7,1
10570,0 days 00:06:16.964918410,93,192.168.239.67,1
10571,0 days 00:06:16.964933495,93,192.168.239.67,1
10572,0 days 00:06:16.966983113,1292,192.168.239.67,1
10573,0 days 00:06:16.966983801,1292,192.168.239.67,1
10574,0 days 00:06:16.967056292,93,192.168.239.7,1
10575,0 days 00:06:16.967812739,1292,192.168.239.67,1
10576,0 days 00:06:16.967812789,1292,192.168.239.7,1
10577,0 days 00:06:16.967845256,98,192.168.239.7,1
10578,0 days 00:06:16.972089432,1292,192.168.239.7,1
10579,0 days 00:06:16.972171966,1292,192.168.239.67,1
10580,0 days 00:06:16.972365115,93,192.168.239.7,1
10581,0 days 00:06:16.973580656,1294,192.168.239.67,1
10582,0 days 00:06:16.973712186,86,192.168.239.95,1
10583,0 days 00:06:16.973812674,1294,192.168.239.95,1
10584,0 days 00:06:16.973813512,2383,192.168.239.67,1
10585,0 days 00:06:16.973838420,86,192.168.239.95,1
10586,0 days 00:06:16.973851214,86,192.168.239.95,1
10587,0 days 00:06:16.974254747,1292,192.168.239.7,1
10588,0 days 00:06:16.974843569,160,192.168.239.7,1
10589,0 days 00:06:16.975292200,93,192.168.239.67,1
10590,0 days 00:06:16.977166005,1292,192.168.239.67,1
10591,0 days 00:06:16.977168373,1292,192.168.239.7,1
10592,0 days 00:06:16.977232723,1292,192.168.239.67,1
10593,0 days 00:06:16.977490281,93,192.168.239.67,1
10594,0 days 00:06:16.978393540,1292,192.168.239.7,1
10595,0 days 00:06:16.978499086,93,192.168.239.7,1
10596,0 days 00:06:16.978534021,1292,192.168.239.7,1
10597,0 days 00:06:16.979398511,1294,192.168.239.67,1
10598,0 days 00:06:16.979429904,86,192.168.239.95,1
10599,0 days 00:06:16.979604426,1294,192.168.239.95,1
10600,0 days 00:06:16.979604464,2385,192.168.239.67,1
10601,0 days 00:06:16.979608870,86,192.168.239.95,1
10602,0 days 00:06:16.979614799,86,192.168.239.95,1
10603,0 days 00:06:16.980212235,160,192.168.239.67,1
10604,0 days 00:06:16.981960154,1292,192.168.239.67,1
10605,0 days 00:06:16.981960367,1292,192.168.239.7,1
10606,0 days 00:06:16.982478078,93,192.168.239.7,1
10607,0 days 00:06:16.984052182,1292,192.168.239.67,1
10608,0 days 00:06:16.984166016,93,192.168.239.67,1
10609,0 days 00:06:16.984194080,1292,192.168.239.7,1
10610,0 days 00:06:16.986937825,1292,192.168.239.7,1
10611,0 days 00:06:16.986938017,1292,192.168.239.7,1
10612,0 days 00:06:16.987100714,94,192.168.239.7,1
10613,0 days 00:06:16.989492408,1292,192.168.239.67,1
10614,0 days 00:06:16.989593622,1292,192.168.239.7,1
10615,0 days 00:06:16.990281860,94,192.168.239.67,1
10616,0 days 00:06:16.991365590,94,192.168.239.7,1
10617,0 days 00:06:16.992007068,1292,192.168.239.7,1
10618,0 days 00:06:16.992097755,1292,192.168.239.7,1
10619,0 days 00:06:16.992327388,94,192.168.239.67,1
10620,0 days 00:06:16.993949095,1292,192.168.239.67,1
10621,0 days 00:06:16.994074268,94,192.168.239.67,1
10622,0 days 00:06:16.994856289,1292,192.168.239.67,1
10623,0 days 00:06:16.996960117,1292,192.168.239.7,1
10624,0 days 00:06:16.997096655,94,192.168.239.7,1
10625,0 days 00:06:16.997519555,1292,192.168.239.67,1
10626,0 days 00:06:17.001893456,1292,192.168.239.67,1
10627,0 days 00:06:17.002034901,95,192.168.239.67,1
10628,0 days 00:06:17.002830347,1292,192.168.239.7,1
10629,0 days 00:06:17.002830397,1292,192.168.239.7,1
10630,0 days 00:06:17.002965278,95,192.168.239.7,1
10631,0 days 00:06:17.003502303,1292,192.168.239.7,1
10632,0 days 00:06:17.005033860,1292,192.168.239.7,1
10633,0 days 00:06:17.005114535,95,192.168.239.7,1
10634,0 days 00:06:17.005268125,1292,192.168.239.7,1
10635,0 days 00:06:17.007474310,1292,192.168.239.67,1
10636,0 days 00:06:17.007474413,1292,192.168.239.67,1
10637,0 days 00:06:17.007656653,95,192.168.239.7,1
10638,0 days 00:06:17.010034585,1292,192.168.239.7,1
10639,0 days 00:06:17.010315779,95,192.168.239.67,1
10640,0 days 00:06:17.019572846,1292,192.168.239.67,1
10641,0 days 00:06:17.019573087,1292,192.168.239.67,1
10642,0 days 00:06:17.019805628,95,192.168.239.67,1
10643,0 days 00:06:17.021900078,1292,192.168.239.7,1
10644,0 days 00:06:17.022021662,1292,192.168.239.67,1
10645,0 days 00:06:17.022087516,95,192.168.239.7,1
10646,0 days 00:06:17.024894431,1292,192.168.239.7,1
10647,0 days 00:06:17.027059616,1292,192.168.239.67,1
10648,0 days 00:06:17.027279640,95,192.168.239.7,1
10649,0 days 00:06:17.028724843,1292,192.168.239.67,1
10650,0 days 00:06:17.028837178,1292,192.168.239.7,1
10651,0 days 00:06:17.028996747,100,192.168.239.67,1
10652,0 days 00:06:17.032003227,1292,192.168.239.7,1
10653,0 days 00:06:17.032109250,1292,192.168.239.67,1
10654,0 days 00:06:17.032195087,95,192.168.239.7,1
10655,0 days 00:06:17.032852235,1292,192.168.239.67,1
10656,0 days 00:06:17.032982465,1292,192.168.239.67,1
10657,0 days 00:06:17.033016122,95,192.168.239.7,1
10658,0 days 00:06:17.034898748,1292,192.168.239.7,1
10659,0 days 00:06:17.034898955,1292,192.168.239.67,1
10660,0 days 00:06:17.035105170,95,192.168.239.7,1
10661,0 days 00:06:17.036873320,1292,192.168.239.7,1
10662,0 days 00:06:17.036993192,1292,192.168.239.67,1
10663,0 days 00:06:17.037042436,95,192.168.239.7,1
10664,0 days 00:06:17.037714917,516,192.168.239.7,1
10665,0 days 00:06:17.037888128,97,192.168.239.67,1
10666,0 days 00:06:17.038782934,1292,192.168.239.7,1
10667,0 days 00:06:17.038783026,1292,192.168.239.67,1
10668,0 days 00:06:17.039299711,1288,192.168.239.7,1
10669,0 days 00:06:17.039465266,1292,192.168.239.7,1
10670,0 days 00:06:17.039465314,1292,192.168.239.7,1
10671,0 days 00:06:17.039465345,562,192.168.239.67,1
10672,0 days 00:06:17.039611844,95,192.168.239.7,1
10673,0 days 00:06:17.039694101,93,192.168.239.67,1
10674,0 days 00:06:17.039725554,93,192.168.239.7,1
10675,0 days 00:06:17.039931361,1292,192.168.239.67,1
10676,0 days 00:06:17.040369478,1074,192.168.239.67,1
10677,0 days 00:06:17.040884830,1292,192.168.239.7,1
10678,0 days 00:06:17.041012667,94,192.168.239.67,1
10679,0 days 00:06:17.042068680,1287,192.168.239.67,1
10680,0 days 00:06:17.042259351,1292,192.168.239.67,1
10681,0 days 00:06:17.042259503,1292,192.168.239.7,1
10682,0 days 00:06:17.042259544,564,192.168.239.67,1
10683,0 days 00:06:17.042319876,93,192.168.239.7,1
10684,0 days 00:06:17.042402661,93,192.168.239.67,1
10685,0 days 00:06:17.042823789,1292,192.168.239.67,1
10686,0 days 00:06:17.042823818,1292,192.168.239.7,1
10687,0 days 00:06:17.042952971,94,192.168.239.67,1
10688,0 days 00:06:17.043701603,1287,192.168.239.7,1
10689,0 days 00:06:17.043701641,1292,192.168.239.67,1
10690,0 days 00:06:17.043787261,93,192.168.239.67,1
10691,0 days 00:06:17.044524028,1292,192.168.239.67,1
10692,0 days 00:06:17.044524195,1292,192.168.239.67,1
10693,0 days 00:06:17.047161597,1292,192.168.239.7,1
10694,0 days 00:06:17.047258326,1292,192.168.239.67,1
10695,0 days 00:06:17.047258350,1292,192.168.239.67,1
10696,0 days 00:06:17.047258368,1292,192.168.239.67,1
10697,0 days 00:06:17.047863966,1074,192.168.239.7,1
10698,0 days 00:06:17.049992028,1292,192.168.239.7,1
10699,0 days 00:06:17.050683688,1292,192.168.239.7,1
10700,0 days 00:06:17.050852622,1292,192.168.239.7,1
10701,0 days 00:06:17.051848355,1292,192.168.239.67,1
10702,0 days 00:06:17.051962024,1292,192.168.239.67,1
10703,0 days 00:06:17.052047021,95,192.168.239.7,1
10704,0 days 00:06:17.053445343,1292,192.168.239.67,1
10705,0 days 00:06:17.053572392,1292,192.168.239.67,1
10706,0 days 00:06:17.054971051,1292,192.168.239.67,1
10707,0 days 00:06:17.055310535,324,192.168.239.67,1
10708,0 days 00:06:17.056874316,86,192.168.239.7,1
10709,0 days 00:06:17.057126193,1292,192.168.239.7,1
10710,0 days 00:06:17.057447244,93,192.168.239.67,1
10711,0 days 00:06:17.058526332,167,192.168.239.67,1
10712,0 days 00:06:17.062592512,96,192.168.239.7,1
10713,0 days 00:06:17.063102437,1292,192.168.239.7,1
10714,0 days 00:06:17.070028925,1292,192.168.239.7,1
10715,0 days 00:06:17.070301663,93,192.168.239.7,1
10716,0 days 00:06:17.077048654,537,192.168.239.7,1
10717,0 days 00:06:17.086504524,86,192.168.239.95,1
10718,0 days 00:06:17.094458894,86,192.168.239.95,1
10719,0 days 00:06:17.096913939,80,192.168.239.7,1
10720,0 days 00:06:17.096964523,80,192.168.239.7,1
10721,0 days 00:06:17.102850859,94,192.168.239.67,1
10722,0 days 00:06:17.112568808,1292,192.168.239.67,1
10723,0 days 00:06:17.112610417,1292,192.168.239.7,1
10724,0 days 00:06:17.112615476,1292,192.168.239.7,1
10725,0 days 00:06:17.112619928,1292,192.168.239.67,1
10726,0 days 00:06:17.112626651,1292,192.168.239.67,1
10727,0 days 00:06:17.112632877,230,192.168.239.7,1
10728,0 days 00:06:17.112655632,110,192.168.239.67,1
10729,0 days 00:06:17.114447215,87,192.168.239.7,1
10730,0 days 00:06:17.116069190,124,192.168.239.7,1
10731,0 days 00:06:17.116145739,124,192.168.239.67,1
10732,0 days 00:06:17.121863854,86,192.168.239.67,1
10733,0 days 00:06:17.133094839,96,192.168.239.7,1
10734,0 days 00:06:17.133121924,108,192.168.239.7,1
10735,0 days 00:06:17.134406764,1292,192.168.239.67,1
10736,0 days 00:06:17.167599130,86,192.168.239.67,1
10737,0 days 00:06:17.199729923,86,192.168.239.67,1
10738,0 days 00:06:17.217630925,87,192.168.239.67,1
10739,0 days 00:06:17.217808910,107,192.168.239.67,1
10740,0 days 00:06:17.217847846,107,192.168.239.67,1
10741,0 days 00:06:17.217873905,107,192.168.239.67,1
10742,0 days 00:06:17.219445901,296,192.168.239.67,1
10743,0 days 00:06:17.220611923,438,192.168.239.7,1
10744,0 days 00:06:17.222213721,248,192.168.239.67,1
10745,0 days 00:06:17.222311595,239,192.168.239.7,1
10746,0 days 00:06:17.222366125,243,192.168.239.7,1
10747,0 days 00:06:17.222438394,238,192.168.239.67,1
10748,0 days 00:06:17.222481169,240,192.168.239.7,1
10749,0 days 00:06:17.222537482,1287,192.168.239.7,1
10750,0 days 00:06:17.222544712,1281,192.168.239.7,1
10751,0 days 00:06:17.222589874,1287,192.168.239.7,1
10752,0 days 00:06:17.222597004,1052,192.168.239.67,1
10753,0 days 00:06:17.271606052,1292,192.168.239.67,1
10754,0 days 00:06:17.272100052,87,192.168.239.67,1
10755,0 days 00:06:17.282565557,91,192.168.239.67,1
10756,0 days 00:06:17.291154390,95,192.168.239.67,1
10757,0 days 00:06:17.322058670,183,192.168.239.7,1
10758,0 days 00:06:17.322600627,94,192.168.239.7,1
10759,0 days 00:06:17.322778293,1292,192.168.239.67,1
10760,0 days 00:06:17.324315179,1292,192.168.239.67,1
10761,0 days 00:06:17.327010405,94,192.168.239.67,1
10762,0 days 00:06:17.337744432,94,192.168.239.7,1
10763,0 days 00:06:17.348467577,96,192.168.239.7,1
10764,0 days 00:06:17.348942079,94,192.168.239.7,1
10765,0 days 00:06:17.348942449,87,192.168.239.67,1
10766,0 days 00:06:17.348942482,97,192.168.239.67,1
10767,0 days 00:06:17.358822857,1292,192.168.239.7,1
10768,0 days 00:06:17.358977791,1292,192.168.239.7,1
10769,0 days 00:06:17.359136230,101,192.168.239.67,1
10770,0 days 00:06:17.359171442,94,192.168.239.7,1
10771,0 days 00:06:17.364587926,89,192.168.239.7,1
10772,0 days 00:06:17.364693340,89,192.168.239.7,1
10773,0 days 00:06:17.364959762,83,192.168.239.7,1
10774,0 days 00:06:17.365030945,83,192.168.239.7,1
10775,0 days 00:06:17.367878327,1288,192.168.239.7,1
10776,0 days 00:06:17.368042044,1292,192.168.239.7,1
10777,0 days 00:06:17.368042087,1292,192.168.239.7,1
10778,0 days 00:06:17.368042122,1292,192.168.239.7,1
10779,0 days 00:06:17.368173987,1292,192.168.239.67,1
10780,0 days 00:06:17.369434935,98,192.168.239.7,1
10781,0 days 00:06:17.373470263,1292,192.168.239.67,1
10782,0 days 00:06:17.373726762,1292,192.168.239.7,1
10783,0 days 00:06:17.373726789,1292,192.168.239.7,1
10784,0 days 00:06:17.373726805,1292,192.168.239.7,1
10785,0 days 00:06:17.373726844,1292,192.168.239.7,1
10786,0 days 00:06:17.373726859,1292,192.168.239.67,1
10787,0 days 00:06:17.373826374,324,192.168.239.67,1
10788,0 days 00:06:17.373826391,220,192.168.239.67,1
10789,0 days 00:06:17.374556725,94,192.168.239.67,1
10790,0 days 00:06:17.374928156,182,192.168.239.7,1
10791,0 days 00:06:17.375047840,156,192.168.239.7,1
10792,0 days 00:06:17.376019692,96,192.168.239.7,1
10793,0 days 00:06:17.377695546,1181,192.168.239.7,1
10794,0 days 00:06:17.383896413,95,192.168.239.67,1
10795,0 days 00:06:17.404781330,94,192.168.239.67,1
10796,0 days 00:06:17.413544286,621,192.168.239.67,1
10797,0 days 00:06:17.414540662,181,192.168.239.7,1
10798,0 days 00:06:17.417565913,143,192.168.239.67,1
10799,0 days 00:06:17.417781490,118,192.168.239.7,1
10800,0 days 00:06:17.417781580,1287,192.168.239.7,1
10801,0 days 00:06:17.417781610,1292,192.168.239.67,1
10802,0 days 00:06:17.417781631,1292,192.168.239.67,1
10803,0 days 00:06:17.417944878,102,192.168.239.67,1
10804,0 days 00:06:17.418209936,102,192.168.239.7,1
10805,0 days 00:06:17.422337912,1292,192.168.239.7,1
10806,0 days 00:06:17.422430797,1292,192.168.239.7,1
10807,0 days 00:06:17.424682772,1292,192.168.239.67,1
10808,0 days 00:06:17.425845810,1292,192.168.239.7,1
10809,0 days 00:06:17.428886544,42,192.168.239.67,1
10810,0 days 00:06:17.428902627,42,192.168.239.67,1
10811,0 days 00:06:17.428917730,1292,192.168.239.67,1
10812,0 days 00:06:17.429262413,1292,192.168.239.67,1
10813,0 days 00:06:17.429262728,138,192.168.239.67,1
10814,0 days 00:06:17.434236355,1292,192.168.239.67,1
10815,0 days 00:06:17.434341553,1292,192.168.239.7,1
10816,0 days 00:06:17.434479987,95,192.168.239.7,1
10817,0 days 00:06:17.437850877,1292,192.168.239.7,1
10818,0 days 00:06:17.438576302,1292,192.168.239.7,1
10819,0 days 00:06:17.442330674,1292,192.168.239.7,1
10820,0 days 00:06:17.442482808,1292,192.168.239.67,1
10821,0 days 00:06:17.447610018,1292,192.168.239.67,1
10822,0 days 00:06:17.447611940,1292,192.168.239.7,1
10823,0 days 00:06:17.449737519,94,192.168.239.95,1
10824,0 days 00:06:17.449810804,1292,192.168.239.67,1
10825,0 days 00:06:17.450818653,1292,192.168.239.7,1
10826,0 days 00:06:17.454164158,1292,192.168.239.7,1
10827,0 days 00:06:17.454308467,1292,192.168.239.7,1
10828,0 days 00:06:17.454627233,95,192.168.239.67,1
10829,0 days 00:06:17.456910055,85,192.168.239.67,1
10830,0 days 00:06:17.457048976,96,192.168.239.7,1
10831,0 days 00:06:17.458000012,1292,192.168.239.67,1
10832,0 days 00:06:17.458141313,1292,192.168.239.7,1
10833,0 days 00:06:17.462816532,1292,192.168.239.7,1
10834,0 days 00:06:17.462880817,75,192.168.239.67,1
10835,0 days 00:06:17.462918330,1292,192.168.239.67,1
10836,0 days 00:06:17.462918375,608,192.168.239.67,1
10837,0 days 00:06:17.463253044,75,192.168.239.7,1
10838,0 days 00:06:17.463419923,109,192.168.239.7,1
10839,0 days 00:06:17.467471947,1292,192.168.239.67,1
