No.,Time,Length,Device IP,Day
26820,0 days 00:12:23.276839583,2662,192.168.239.95,2
26821,0 days 00:12:23.276853980,86,192.168.239.95,2
26822,0 days 00:12:23.280687007,2662,192.168.239.95,2
26823,0 days 00:12:23.280715361,86,192.168.239.95,2
26824,0 days 00:12:23.285776654,2662,192.168.239.95,2
26825,0 days 00:12:23.285804752,86,192.168.239.95,2
26826,0 days 00:12:23.286324916,1374,192.168.239.95,2
26827,0 days 00:12:23.286519097,1374,192.168.239.7,2
26828,0 days 00:12:23.286532833,86,192.168.239.95,2
26829,0 days 00:12:23.290608157,2662,192.168.239.95,2
26830,0 days 00:12:23.290638128,86,192.168.239.95,2
26831,0 days 00:12:23.291422160,1374,192.168.239.95,2
26832,0 days 00:12:23.292556958,1374,192.168.239.95,2
26833,0 days 00:12:23.292571702,86,192.168.239.95,2
26834,0 days 00:12:23.295954134,2662,192.168.239.7,2
26835,0 days 00:12:23.295954365,2662,192.168.239.95,2
26836,0 days 00:12:23.295985171,86,192.168.239.95,2
26837,0 days 00:12:23.296008971,86,192.168.239.95,2
26838,0 days 00:12:23.296458646,1374,192.168.239.95,2
26839,0 days 00:12:23.297277302,1374,192.168.239.95,2
26840,0 days 00:12:23.297292357,86,192.168.239.95,2
26841,0 days 00:12:23.298122542,2662,192.168.239.95,2
26842,0 days 00:12:23.298135765,86,192.168.239.95,2
26843,0 days 00:12:23.300627698,2662,192.168.239.95,2
26844,0 days 00:12:23.300642128,86,192.168.239.95,2
26845,0 days 00:12:23.305478901,2662,192.168.239.95,2
26846,0 days 00:12:23.305505918,86,192.168.239.95,2
26847,0 days 00:12:23.310656004,2662,192.168.239.95,2
26848,0 days 00:12:23.310684247,86,192.168.239.95,2
26849,0 days 00:12:23.314430403,86,192.168.239.95,2
26850,0 days 00:12:23.315591643,2662,192.168.239.67,2
26851,0 days 00:12:23.315611514,86,192.168.239.95,2
26852,0 days 00:12:23.315635578,2662,192.168.239.95,2
26853,0 days 00:12:23.315639639,86,192.168.239.95,2
26854,0 days 00:12:23.317089588,2662,192.168.239.95,2
26855,0 days 00:12:23.317103786,86,192.168.239.95,2
26856,0 days 00:12:23.320497163,2662,192.168.239.95,2
26857,0 days 00:12:23.320524859,86,192.168.239.95,2
26858,0 days 00:12:23.320558581,2662,192.168.239.95,2
26859,0 days 00:12:23.320562652,86,192.168.239.95,2
26860,0 days 00:12:23.330605017,2662,192.168.239.95,2
26861,0 days 00:12:23.330629377,86,192.168.239.95,2
26862,0 days 00:12:23.330697320,2662,192.168.239.67,2
26863,0 days 00:12:23.330705620,86,192.168.239.95,2
26864,0 days 00:12:23.332696713,2662,192.168.239.95,2
26865,0 days 00:12:23.332700698,86,192.168.239.95,2
26866,0 days 00:12:23.332895710,2662,192.168.239.95,2
26867,0 days 00:12:23.332895736,2662,192.168.239.7,2
26868,0 days 00:12:23.332898398,86,192.168.239.95,2
26869,0 days 00:12:23.332901057,86,192.168.239.95,2
26870,0 days 00:12:23.334381610,86,192.168.239.95,2
26871,0 days 00:12:23.334402331,86,192.168.239.95,2
26872,0 days 00:12:23.335468657,2662,192.168.239.95,2
26873,0 days 00:12:23.335475397,86,192.168.239.95,2
26874,0 days 00:12:23.340560202,2662,192.168.239.95,2
26875,0 days 00:12:23.340580742,86,192.168.239.95,2
26876,0 days 00:12:23.345600797,2662,192.168.239.95,2
26877,0 days 00:12:23.345624118,86,192.168.239.95,2
26878,0 days 00:12:23.350496984,2662,192.168.239.95,2
26879,0 days 00:12:23.350510141,86,192.168.239.95,2
26880,0 days 00:12:23.350644090,2662,192.168.239.95,2
26881,0 days 00:12:23.350647626,86,192.168.239.95,2
26882,0 days 00:12:23.351436708,2662,192.168.239.95,2
26883,0 days 00:12:23.351440315,86,192.168.239.95,2
26884,0 days 00:12:23.352213448,2662,192.168.239.67,2
26885,0 days 00:12:23.352223861,86,192.168.239.95,2
26886,0 days 00:12:23.352889664,2662,192.168.239.95,2
26887,0 days 00:12:23.352897432,86,192.168.239.95,2
26888,0 days 00:12:23.362201419,2662,192.168.239.95,2
26889,0 days 00:12:23.362215042,86,192.168.239.95,2
26890,0 days 00:12:23.362597171,2662,192.168.239.95,2
26891,0 days 00:12:23.362597309,2662,192.168.239.95,2
26892,0 days 00:12:23.362597347,2662,192.168.239.95,2
26893,0 days 00:12:23.362597382,2662,192.168.239.67,2
26894,0 days 00:12:23.362610937,86,192.168.239.95,2
26895,0 days 00:12:23.362627064,86,192.168.239.95,2
26896,0 days 00:12:23.362725962,86,192.168.239.95,2
26897,0 days 00:12:23.365217102,2662,192.168.239.95,2
26898,0 days 00:12:23.365228056,86,192.168.239.95,2
26899,0 days 00:12:23.375715854,2662,192.168.239.95,2
26900,0 days 00:12:23.375742267,86,192.168.239.95,2
26901,0 days 00:12:23.376351572,2662,192.168.239.7,2
26902,0 days 00:12:23.376363725,86,192.168.239.95,2
26903,0 days 00:12:23.377240186,2662,192.168.239.95,2
26904,0 days 00:12:23.377248560,86,192.168.239.95,2
26905,0 days 00:12:23.380689420,2662,192.168.239.95,2
26906,0 days 00:12:23.380714741,86,192.168.239.95,2
26907,0 days 00:12:23.380814230,2662,192.168.239.95,2
26908,0 days 00:12:23.380818870,86,192.168.239.95,2
26909,0 days 00:12:23.381784826,1374,192.168.239.95,2
26910,0 days 00:12:23.381896158,1374,192.168.239.95,2
26911,0 days 00:12:23.381899042,86,192.168.239.95,2
26912,0 days 00:12:23.383076150,1292,192.168.239.12,2
26913,0 days 00:12:23.385544600,2662,192.168.239.67,2
26914,0 days 00:12:23.385578446,86,192.168.239.95,2
26915,0 days 00:12:23.386061765,2662,192.168.239.95,2
26916,0 days 00:12:23.386070326,86,192.168.239.95,2
26917,0 days 00:12:23.397534593,2662,192.168.239.95,2
26918,0 days 00:12:23.397564143,86,192.168.239.95,2
26919,0 days 00:12:23.397835738,2662,192.168.239.95,2
26920,0 days 00:12:23.397835832,2662,192.168.239.95,2
26921,0 days 00:12:23.397835886,2662,192.168.239.95,2
26922,0 days 00:12:23.397835932,2662,192.168.239.7,2
26923,0 days 00:12:23.397843681,86,192.168.239.95,2
26924,0 days 00:12:23.397851745,86,192.168.239.95,2
26925,0 days 00:12:23.397863607,2662,192.168.239.95,2
26926,0 days 00:12:23.397876433,86,192.168.239.95,2
26927,0 days 00:12:23.397898333,86,192.168.239.95,2
26928,0 days 00:12:23.397964254,2662,192.168.239.95,2
26929,0 days 00:12:23.397968003,86,192.168.239.95,2
26930,0 days 00:12:23.400617896,2662,192.168.239.95,2
26931,0 days 00:12:23.400636473,86,192.168.239.95,2
26932,0 days 00:12:23.400690386,1374,192.168.239.95,2
26933,0 days 00:12:23.401252629,1374,192.168.239.95,2
26934,0 days 00:12:23.401252847,1374,192.168.239.95,2
26935,0 days 00:12:23.401260433,86,192.168.239.95,2
26936,0 days 00:12:23.401735766,1374,192.168.239.95,2
26937,0 days 00:12:23.401740411,86,192.168.239.95,2
26938,0 days 00:12:23.402707747,2662,192.168.239.7,2
26939,0 days 00:12:23.402721954,86,192.168.239.95,2
26940,0 days 00:12:23.405565669,2662,192.168.239.95,2
26941,0 days 00:12:23.405579833,86,192.168.239.95,2
26942,0 days 00:12:23.405623462,2662,192.168.239.95,2
26943,0 days 00:12:23.405628036,86,192.168.239.95,2
26944,0 days 00:12:23.406098230,2662,192.168.239.95,2
26945,0 days 00:12:23.406101796,86,192.168.239.95,2
26946,0 days 00:12:23.406937141,2662,192.168.239.67,2
26947,0 days 00:12:23.406956458,86,192.168.239.95,2
26948,0 days 00:12:23.410550816,2662,192.168.239.95,2
26949,0 days 00:12:23.410566502,86,192.168.239.95,2
26950,0 days 00:12:23.410718910,2662,192.168.239.95,2
26951,0 days 00:12:23.410731694,86,192.168.239.95,2
26952,0 days 00:12:23.411916602,2662,192.168.239.95,2
26953,0 days 00:12:23.411930371,86,192.168.239.95,2
26954,0 days 00:12:23.415693710,2662,192.168.239.95,2
26955,0 days 00:12:23.415724236,86,192.168.239.95,2
26956,0 days 00:12:23.415754031,2662,192.168.239.95,2
26957,0 days 00:12:23.415758568,86,192.168.239.95,2
26958,0 days 00:12:23.416552212,2662,192.168.239.67,2
26959,0 days 00:12:23.416566752,86,192.168.239.95,2
26960,0 days 00:12:23.418491092,2662,192.168.239.95,2
26961,0 days 00:12:23.418504724,86,192.168.239.95,2
26962,0 days 00:12:23.419907157,2662,192.168.239.95,2
26963,0 days 00:12:23.419935679,86,192.168.239.95,2
26964,0 days 00:12:23.420391586,1374,192.168.239.95,2
26965,0 days 00:12:23.420417834,1374,192.168.239.95,2
26966,0 days 00:12:23.420425040,86,192.168.239.95,2
26967,0 days 00:12:23.421050189,2662,192.168.239.95,2
26968,0 days 00:12:23.421063493,86,192.168.239.95,2
26969,0 days 00:12:23.421830496,2662,192.168.239.95,2
26970,0 days 00:12:23.421842874,86,192.168.239.95,2
26971,0 days 00:12:23.425470182,2662,192.168.239.67,2
26972,0 days 00:12:23.425498598,86,192.168.239.95,2
26973,0 days 00:12:23.435625482,2662,192.168.239.95,2
26974,0 days 00:12:23.435652121,86,192.168.239.95,2
26975,0 days 00:12:23.435729766,2662,192.168.239.95,2
26976,0 days 00:12:23.435733542,86,192.168.239.95,2
26977,0 days 00:12:23.436252006,1374,192.168.239.95,2
26978,0 days 00:12:23.436923240,1374,192.168.239.7,2
26979,0 days 00:12:23.436926534,86,192.168.239.95,2
26980,0 days 00:12:23.437771926,86,192.168.239.95,2
26981,0 days 00:12:23.445519716,2662,192.168.239.95,2
26982,0 days 00:12:23.445550140,86,192.168.239.95,2
26983,0 days 00:12:23.450971232,2662,192.168.239.95,2
26984,0 days 00:12:23.451002154,86,192.168.239.95,2
26985,0 days 00:12:23.451090693,2662,192.168.239.95,2
26986,0 days 00:12:23.451097592,86,192.168.239.95,2
26987,0 days 00:12:23.451658646,2662,192.168.239.95,2
26988,0 days 00:12:23.451672868,86,192.168.239.95,2
26989,0 days 00:12:23.455442948,2662,192.168.239.95,2
26990,0 days 00:12:23.455448328,86,192.168.239.95,2
26991,0 days 00:12:23.455577671,2662,192.168.239.95,2
26992,0 days 00:12:23.455581047,86,192.168.239.95,2
26993,0 days 00:12:23.460590443,2662,192.168.239.67,2
26994,0 days 00:12:23.460590750,2662,192.168.239.95,2
26995,0 days 00:12:23.460621748,86,192.168.239.95,2
26996,0 days 00:12:23.460646420,86,192.168.239.95,2
26997,0 days 00:12:23.461201767,2662,192.168.239.95,2
26998,0 days 00:12:23.461215999,86,192.168.239.95,2
26999,0 days 00:12:23.462319969,2662,192.168.239.95,2
27000,0 days 00:12:23.462334732,86,192.168.239.95,2
27001,0 days 00:12:23.463034812,2662,192.168.239.95,2
27002,0 days 00:12:23.463047495,86,192.168.239.95,2
27003,0 days 00:12:23.465323626,2662,192.168.239.95,2
27004,0 days 00:12:23.465336543,86,192.168.239.95,2
27005,0 days 00:12:23.465384708,86,192.168.239.95,2
27006,0 days 00:12:23.465385972,1374,192.168.239.95,2
27007,0 days 00:12:23.466045388,1374,192.168.239.7,2
27008,0 days 00:12:23.466045567,1374,192.168.239.95,2
27009,0 days 00:12:23.466059187,86,192.168.239.95,2
27010,0 days 00:12:23.466309899,1374,192.168.239.95,2
27011,0 days 00:12:23.466313313,86,192.168.239.95,2
27012,0 days 00:12:23.467437330,2662,192.168.239.95,2
27013,0 days 00:12:23.467461645,86,192.168.239.95,2
27014,0 days 00:12:23.468643038,2662,192.168.239.7,2
27015,0 days 00:12:23.468656981,86,192.168.239.95,2
27016,0 days 00:12:23.470518298,2662,192.168.239.95,2
27017,0 days 00:12:23.470532219,86,192.168.239.95,2
27018,0 days 00:12:23.470600337,86,192.168.239.95,2
27019,0 days 00:12:23.475545553,2662,192.168.239.95,2
27020,0 days 00:12:23.475574754,86,192.168.239.95,2
27021,0 days 00:12:23.476087871,1374,192.168.239.95,2
27022,0 days 00:12:23.476650776,1374,192.168.239.95,2
27023,0 days 00:12:23.476657707,86,192.168.239.95,2
27024,0 days 00:12:23.476794305,2662,192.168.239.95,2
27025,0 days 00:12:23.476798491,86,192.168.239.95,2
27026,0 days 00:12:23.477510181,2662,192.168.239.7,2
27027,0 days 00:12:23.477515333,86,192.168.239.95,2
27028,0 days 00:12:23.480498928,2662,192.168.239.95,2
27029,0 days 00:12:23.480528006,86,192.168.239.95,2
27030,0 days 00:12:23.480679792,2662,192.168.239.95,2
27031,0 days 00:12:23.480693114,86,192.168.239.95,2
27032,0 days 00:12:23.481427462,2662,192.168.239.95,2
27033,0 days 00:12:23.481441785,86,192.168.239.95,2
27034,0 days 00:12:23.481980939,2662,192.168.239.95,2
27035,0 days 00:12:23.481994021,86,192.168.239.95,2
27036,0 days 00:12:23.485676985,2662,192.168.239.95,2
27037,0 days 00:12:23.485708622,86,192.168.239.95,2
27038,0 days 00:12:23.485746559,2662,192.168.239.7,2
27039,0 days 00:12:23.485746624,2662,192.168.239.95,2
27040,0 days 00:12:23.485752816,86,192.168.239.95,2
27041,0 days 00:12:23.485905120,86,192.168.239.95,2
27042,0 days 00:12:23.486637698,2662,192.168.239.95,2
27043,0 days 00:12:23.486653248,86,192.168.239.95,2
27044,0 days 00:12:23.487142864,2662,192.168.239.95,2
27045,0 days 00:12:23.487150627,86,192.168.239.95,2
27046,0 days 00:12:23.487864010,2662,192.168.239.95,2
27047,0 days 00:12:23.487877864,86,192.168.239.95,2
27048,0 days 00:12:23.490682573,2662,192.168.239.95,2
27049,0 days 00:12:23.490695906,86,192.168.239.95,2
27050,0 days 00:12:23.490811889,2662,192.168.239.95,2
27051,0 days 00:12:23.490830278,86,192.168.239.95,2
27052,0 days 00:12:23.491329619,2662,192.168.239.67,2
27053,0 days 00:12:23.491342943,86,192.168.239.95,2
27054,0 days 00:12:23.492699864,1374,192.168.239.95,2
27055,0 days 00:12:23.495968850,1374,192.168.239.95,2
27056,0 days 00:12:23.495969106,1374,192.168.239.95,2
27057,0 days 00:12:23.495997884,86,192.168.239.95,2
27058,0 days 00:12:23.496054975,1374,192.168.239.95,2
27059,0 days 00:12:23.496055058,2662,192.168.239.67,2
27060,0 days 00:12:23.496055099,2662,192.168.239.95,2
27061,0 days 00:12:23.496060052,86,192.168.239.95,2
27062,0 days 00:12:23.496196607,86,192.168.239.95,2
27063,0 days 00:12:23.496399458,2662,192.168.239.95,2
27064,0 days 00:12:23.496413202,86,192.168.239.95,2
27065,0 days 00:12:23.497294674,2662,192.168.239.95,2
27066,0 days 00:12:23.497310124,86,192.168.239.95,2
27067,0 days 00:12:23.498492639,2662,192.168.239.95,2
27068,0 days 00:12:23.498505981,86,192.168.239.95,2
27069,0 days 00:12:23.500909312,2662,192.168.239.95,2
27070,0 days 00:12:23.500939216,86,192.168.239.95,2
27071,0 days 00:12:23.500968298,2662,192.168.239.7,2
27072,0 days 00:12:23.500972426,86,192.168.239.95,2
27073,0 days 00:12:23.501621204,2662,192.168.239.95,2
27074,0 days 00:12:23.501638015,86,192.168.239.95,2
27075,0 days 00:12:23.505774530,2662,192.168.239.95,2
27076,0 days 00:12:23.505804402,86,192.168.239.95,2
27077,0 days 00:12:23.505834994,2662,192.168.239.95,2
27078,0 days 00:12:23.505835092,2662,192.168.239.95,2
27079,0 days 00:12:23.505840132,86,192.168.239.95,2
27080,0 days 00:12:23.505986134,86,192.168.239.95,2
27081,0 days 00:12:23.506386550,2662,192.168.239.95,2
27082,0 days 00:12:23.506403167,86,192.168.239.95,2
27083,0 days 00:12:23.507186040,2662,192.168.239.95,2
27084,0 days 00:12:23.507199109,86,192.168.239.95,2
27085,0 days 00:12:23.511123839,2662,192.168.239.7,2
27086,0 days 00:12:23.511143556,86,192.168.239.95,2
27087,0 days 00:12:23.511309809,2662,192.168.239.95,2
27088,0 days 00:12:23.511309947,2662,192.168.239.95,2
27089,0 days 00:12:23.511309994,1374,192.168.239.7,2
27090,0 days 00:12:23.511325102,86,192.168.239.95,2
27091,0 days 00:12:23.511337289,86,192.168.239.95,2
27092,0 days 00:12:23.511919841,1374,192.168.239.95,2
27093,0 days 00:12:23.511935974,86,192.168.239.95,2
27094,0 days 00:12:23.512503324,1374,192.168.239.95,2
27095,0 days 00:12:23.513320514,1374,192.168.239.95,2
27096,0 days 00:12:23.513333677,86,192.168.239.95,2
27097,0 days 00:12:23.514138671,1374,192.168.239.95,2
27098,0 days 00:12:23.515676537,1374,192.168.239.95,2
27099,0 days 00:12:23.515676808,1374,192.168.239.95,2
27100,0 days 00:12:23.515706227,86,192.168.239.95,2
27101,0 days 00:12:23.515743906,1374,192.168.239.95,2
27102,0 days 00:12:23.515743984,2662,192.168.239.95,2
27103,0 days 00:12:23.515747902,86,192.168.239.95,2
27104,0 days 00:12:23.515900351,86,192.168.239.95,2
27105,0 days 00:12:23.516827754,1374,192.168.239.95,2
27106,0 days 00:12:23.516853539,1374,192.168.239.95,2
27107,0 days 00:12:23.516863065,86,192.168.239.95,2
27108,0 days 00:12:23.517708334,2662,192.168.239.7,2
27109,0 days 00:12:23.517721346,86,192.168.239.95,2
27110,0 days 00:12:23.520203239,1374,192.168.239.95,2
27111,0 days 00:12:23.520986195,1374,192.168.239.95,2
27112,0 days 00:12:23.520998352,86,192.168.239.95,2
27113,0 days 00:12:23.521200395,2662,192.168.239.95,2
27114,0 days 00:12:23.521200545,2662,192.168.239.95,2
27115,0 days 00:12:23.521200587,1374,192.168.239.95,2
27116,0 days 00:12:23.521214254,86,192.168.239.95,2
27117,0 days 00:12:23.521228197,86,192.168.239.95,2
27118,0 days 00:12:23.521764561,1374,192.168.239.95,2
27119,0 days 00:12:23.521764739,2662,192.168.239.95,2
27120,0 days 00:12:23.521778466,86,192.168.239.95,2
27121,0 days 00:12:23.521793990,86,192.168.239.95,2
27122,0 days 00:12:23.522508433,2662,192.168.239.7,2
27123,0 days 00:12:23.522521235,86,192.168.239.95,2
27124,0 days 00:12:23.525941363,2662,192.168.239.95,2
27125,0 days 00:12:23.525970886,86,192.168.239.95,2
27126,0 days 00:12:23.526002341,2662,192.168.239.95,2
27127,0 days 00:12:23.526002429,2662,192.168.239.7,2
27128,0 days 00:12:23.526007102,86,192.168.239.95,2
27129,0 days 00:12:23.526158617,86,192.168.239.95,2
27130,0 days 00:12:23.526607703,2662,192.168.239.95,2
27131,0 days 00:12:23.526621996,86,192.168.239.95,2
27132,0 days 00:12:23.529864015,92,192.168.239.7,2
27133,0 days 00:12:23.547122193,2662,192.168.239.95,2
27134,0 days 00:12:23.547150689,86,192.168.239.95,2
27135,0 days 00:12:23.547191537,2662,192.168.239.95,2
27136,0 days 00:12:23.547191607,2662,192.168.239.95,2
27137,0 days 00:12:23.547196826,86,192.168.239.95,2
27138,0 days 00:12:23.547354446,86,192.168.239.95,2
27139,0 days 00:12:23.547884090,2662,192.168.239.7,2
27140,0 days 00:12:23.547887226,86,192.168.239.95,2
27141,0 days 00:12:23.550841793,2662,192.168.239.95,2
27142,0 days 00:12:23.550858727,86,192.168.239.95,2
27143,0 days 00:12:23.550911926,2662,192.168.239.95,2
27144,0 days 00:12:23.550917898,86,192.168.239.95,2
27145,0 days 00:12:23.552068584,2662,192.168.239.95,2
27146,0 days 00:12:23.552081478,86,192.168.239.95,2
27147,0 days 00:12:23.555448475,1953,192.168.239.95,2
27148,0 days 00:12:23.555461542,86,192.168.239.95,2
27149,0 days 00:12:23.555599410,2662,192.168.239.95,2
27150,0 days 00:12:23.555603629,86,192.168.239.95,2
27151,0 days 00:12:23.556299538,1374,192.168.239.95,2
27152,0 days 00:12:23.556850244,1374,192.168.239.95,2
27153,0 days 00:12:23.556854476,86,192.168.239.95,2
27154,0 days 00:12:23.557908917,2662,192.168.239.7,2
27155,0 days 00:12:23.557920408,86,192.168.239.95,2
27156,0 days 00:12:23.559217111,2662,192.168.239.95,2
27157,0 days 00:12:23.559219319,86,192.168.239.95,2
27158,0 days 00:12:23.560472045,1374,192.168.239.95,2
27159,0 days 00:12:23.560987917,1374,192.168.239.95,2
27160,0 days 00:12:23.561002529,86,192.168.239.95,2
27161,0 days 00:12:23.561724144,1374,192.168.239.95,2
27162,0 days 00:12:23.561835537,1374,192.168.239.95,2
27163,0 days 00:12:23.561837163,86,192.168.239.95,2
27164,0 days 00:12:23.565587086,2662,192.168.239.95,2
27165,0 days 00:12:23.565591579,86,192.168.239.95,2
27166,0 days 00:12:23.565751047,2662,192.168.239.95,2
27167,0 days 00:12:23.565751100,1374,192.168.239.95,2
27168,0 days 00:12:23.565755895,86,192.168.239.95,2
27169,0 days 00:12:23.566280747,1374,192.168.239.67,2
27170,0 days 00:12:23.566280776,2662,192.168.239.95,2
27171,0 days 00:12:23.566282762,86,192.168.239.95,2
27172,0 days 00:12:23.566285472,86,192.168.239.95,2
27173,0 days 00:12:23.577723495,2662,192.168.239.95,2
27174,0 days 00:12:23.577750923,86,192.168.239.95,2
27175,0 days 00:12:23.578085602,2662,192.168.239.67,2
27176,0 days 00:12:23.578085744,2662,192.168.239.95,2
27177,0 days 00:12:23.578085785,2662,192.168.239.95,2
27178,0 days 00:12:23.578085832,2662,192.168.239.95,2
27179,0 days 00:12:23.578101316,86,192.168.239.95,2
27180,0 days 00:12:23.578115314,86,192.168.239.95,2
27181,0 days 00:12:23.578126623,2662,192.168.239.95,2
27182,0 days 00:12:23.578135979,86,192.168.239.95,2
27183,0 days 00:12:23.578154757,86,192.168.239.95,2
27184,0 days 00:12:23.578577265,2662,192.168.239.95,2
27185,0 days 00:12:23.578577386,2662,192.168.239.95,2
27186,0 days 00:12:23.578577426,2662,192.168.239.7,2
27187,0 days 00:12:23.578577468,2662,192.168.239.95,2
27188,0 days 00:12:23.578593927,86,192.168.239.95,2
27189,0 days 00:12:23.578606317,86,192.168.239.95,2
27190,0 days 00:12:23.578617665,1374,192.168.239.95,2
27191,0 days 00:12:23.578655098,86,192.168.239.95,2
27192,0 days 00:12:23.587087277,1374,192.168.239.95,2
27193,0 days 00:12:23.587087547,1374,192.168.239.95,2
27194,0 days 00:12:23.587105270,86,192.168.239.95,2
27195,0 days 00:12:23.587720266,1374,192.168.239.95,2
27196,0 days 00:12:23.587720318,2662,192.168.239.95,2
27197,0 days 00:12:23.587720363,2662,192.168.239.95,2
27198,0 days 00:12:23.587720402,2662,192.168.239.7,2
27199,0 days 00:12:23.587720441,2662,192.168.239.95,2
27200,0 days 00:12:23.587731222,86,192.168.239.95,2
27201,0 days 00:12:23.587748220,2662,192.168.239.95,2
27202,0 days 00:12:23.587748267,2662,192.168.239.7,2
27203,0 days 00:12:23.587748327,2662,192.168.239.95,2
27204,0 days 00:12:23.587778259,86,192.168.239.95,2
27205,0 days 00:12:23.587798760,2662,192.168.239.95,2
27206,0 days 00:12:23.587839224,86,192.168.239.95,2
27207,0 days 00:12:23.588821719,2662,192.168.239.95,2
27208,0 days 00:12:23.588833901,86,192.168.239.95,2
27209,0 days 00:12:23.590495622,2662,192.168.239.95,2
27210,0 days 00:12:23.590507804,86,192.168.239.95,2
27211,0 days 00:12:23.590675031,2662,192.168.239.95,2
27212,0 days 00:12:23.590687076,86,192.168.239.95,2
27213,0 days 00:12:23.591504327,2662,192.168.239.95,2
27214,0 days 00:12:23.591516795,86,192.168.239.95,2
27215,0 days 00:12:23.592345644,2662,192.168.239.67,2
27216,0 days 00:12:23.592358288,86,192.168.239.95,2
27217,0 days 00:12:23.593899423,2662,192.168.239.95,2
27218,0 days 00:12:23.593911869,86,192.168.239.95,2
27219,0 days 00:12:23.596077095,2662,192.168.239.95,2
27220,0 days 00:12:23.596106234,86,192.168.239.95,2
27221,0 days 00:12:23.596132798,1374,192.168.239.95,2
27222,0 days 00:12:23.596659771,1374,192.168.239.95,2
27223,0 days 00:12:23.596672514,86,192.168.239.95,2
27224,0 days 00:12:23.596803911,2662,192.168.239.95,2
27225,0 days 00:12:23.596816205,86,192.168.239.95,2
27226,0 days 00:12:23.598624332,2662,192.168.239.95,2
27227,0 days 00:12:23.598636382,86,192.168.239.95,2
27228,0 days 00:12:23.598674520,1374,192.168.239.7,2
27229,0 days 00:12:23.601013824,1374,192.168.239.95,2
27230,0 days 00:12:23.601025507,86,192.168.239.95,2
27231,0 days 00:12:23.601177151,2662,192.168.239.95,2
27232,0 days 00:12:23.601177250,2662,192.168.239.95,2
27233,0 days 00:12:23.601190223,86,192.168.239.95,2
27234,0 days 00:12:23.601204656,86,192.168.239.95,2
27235,0 days 00:12:23.601965170,2662,192.168.239.7,2
27236,0 days 00:12:23.601977254,86,192.168.239.95,2
27237,0 days 00:12:23.603368901,1374,192.168.239.95,2
27238,0 days 00:12:23.603556874,1374,192.168.239.95,2
27239,0 days 00:12:23.603556974,1374,192.168.239.95,2
27240,0 days 00:12:23.603576237,86,192.168.239.95,2
27241,0 days 00:12:23.606476066,1374,192.168.239.95,2
27242,0 days 00:12:23.606476227,1374,192.168.239.95,2
27243,0 days 00:12:23.606489250,86,192.168.239.95,2
27244,0 days 00:12:23.606665073,1374,192.168.239.95,2
27245,0 days 00:12:23.606665244,1374,192.168.239.95,2
27246,0 days 00:12:23.606677452,86,192.168.239.95,2
27247,0 days 00:12:23.607523948,1374,192.168.239.95,2
27248,0 days 00:12:23.607524113,2662,192.168.239.7,2
27249,0 days 00:12:23.607537036,86,192.168.239.95,2
27250,0 days 00:12:23.607552109,86,192.168.239.95,2
27251,0 days 00:12:23.608088570,2662,192.168.239.95,2
27252,0 days 00:12:23.608101049,86,192.168.239.95,2
27253,0 days 00:12:23.610524741,2662,192.168.239.95,2
27254,0 days 00:12:23.610536628,86,192.168.239.95,2
27255,0 days 00:12:23.610657361,2662,192.168.239.95,2
27256,0 days 00:12:23.610669300,86,192.168.239.95,2
27257,0 days 00:12:23.611238152,1374,192.168.239.95,2
27258,0 days 00:12:23.611270614,1374,192.168.239.95,2
27259,0 days 00:12:23.611277423,86,192.168.239.95,2
27260,0 days 00:12:23.612071491,2662,192.168.239.95,2
27261,0 days 00:12:23.612083745,86,192.168.239.95,2
27262,0 days 00:12:23.612811497,1374,192.168.239.95,2
27263,0 days 00:12:23.613652116,1374,192.168.239.67,2
27264,0 days 00:12:23.613664775,86,192.168.239.95,2
27265,0 days 00:12:23.615477091,2662,192.168.239.95,2
27266,0 days 00:12:23.615477292,2662,192.168.239.95,2
27267,0 days 00:12:23.615505038,86,192.168.239.95,2
27268,0 days 00:12:23.615528776,86,192.168.239.95,2
27269,0 days 00:12:23.616089977,1374,192.168.239.95,2
27270,0 days 00:12:23.616814829,1374,192.168.239.95,2
27271,0 days 00:12:23.616827265,86,192.168.239.95,2
27272,0 days 00:12:23.617651301,1374,192.168.239.95,2
27273,0 days 00:12:23.617675260,1374,192.168.239.95,2
27274,0 days 00:12:23.617682988,86,192.168.239.95,2
27275,0 days 00:12:23.618420838,1374,192.168.239.95,2
27276,0 days 00:12:23.619014411,1374,192.168.239.95,2
27277,0 days 00:12:23.619026050,86,192.168.239.95,2
27278,0 days 00:12:23.620671874,2662,192.168.239.7,2
27279,0 days 00:12:23.620683296,86,192.168.239.95,2
27280,0 days 00:12:23.620732343,2662,192.168.239.95,2
27281,0 days 00:12:23.620737196,86,192.168.239.95,2
27282,0 days 00:12:23.621570459,2662,192.168.239.95,2
27283,0 days 00:12:23.621582591,86,192.168.239.95,2
27284,0 days 00:12:23.622721055,1374,192.168.239.95,2
27285,0 days 00:12:23.623530955,1374,192.168.239.95,2
27286,0 days 00:12:23.623542229,86,192.168.239.95,2
27287,0 days 00:12:23.624605570,2662,192.168.239.67,2
27288,0 days 00:12:23.624617565,86,192.168.239.95,2
27289,0 days 00:12:23.626124410,2662,192.168.239.95,2
27290,0 days 00:12:23.626136010,86,192.168.239.95,2
27291,0 days 00:12:23.626177397,2662,192.168.239.95,2
27292,0 days 00:12:23.626189324,86,192.168.239.95,2
