No.,Time,Length,Device IP,Day
106226,0 days 01:35:49.249642926,101,192.168.239.7,6
106227,0 days 01:35:49.251507097,1292,192.168.239.67,6
106228,0 days 01:35:49.251507376,270,192.168.239.7,6
106229,0 days 01:35:49.252800438,630,192.168.239.7,6
106230,0 days 01:35:49.258727727,1022,192.168.239.67,6
106231,0 days 01:35:49.258728130,183,192.168.239.67,6
106232,0 days 01:35:49.258728186,89,192.168.239.67,6
106233,0 days 01:35:49.259060108,94,192.168.239.67,6
106234,0 days 01:35:49.284507064,94,192.168.239.67,6
106235,0 days 01:35:49.331562444,1010,192.168.239.7,6
106236,0 days 01:35:49.331564097,557,192.168.239.67,6
106237,0 days 01:35:49.332025810,97,192.168.239.67,6
106238,0 days 01:35:49.332072301,84,192.168.239.67,6
106239,0 days 01:35:49.332979314,183,192.168.239.67,6
106240,0 days 01:35:49.332979477,89,192.168.239.67,6
106241,0 days 01:35:49.333643484,94,192.168.239.67,6
106242,0 days 01:35:49.359074418,94,192.168.239.7,6
106243,0 days 01:35:49.359148498,94,192.168.239.67,6
106244,0 days 01:35:49.377433219,205,192.168.239.12,6
106245,0 days 01:35:49.392451580,95,192.168.239.7,6
106246,0 days 01:35:49.419475075,556,192.168.239.67,6
106247,0 days 01:35:49.419475425,84,192.168.239.67,6
106248,0 days 01:35:49.419980417,97,192.168.239.67,6
106249,0 days 01:35:49.433895215,86,192.168.239.7,6
106250,0 days 01:35:49.445471486,94,192.168.239.67,6
106251,0 days 01:35:49.529822780,86,192.168.239.7,6
106252,0 days 01:35:52.722394318,86,192.168.239.95,6
106253,0 days 01:35:52.722419875,86,192.168.239.95,6
106254,0 days 01:35:52.812546576,86,192.168.239.95,6
106255,0 days 01:35:52.812547184,86,192.168.239.95,6
106256,0 days 01:35:53.046466333,1288,192.168.239.7,6
106257,0 days 01:35:53.046514531,432,192.168.239.67,6
106258,0 days 01:35:53.116269026,89,192.168.239.67,6
106259,0 days 01:35:53.141975733,94,192.168.239.7,6
106260,0 days 01:35:53.150994740,86,192.168.239.7,6
106261,0 days 01:35:53.231964809,221,192.168.239.7,6
106262,0 days 01:35:53.232446802,97,192.168.239.67,6
106263,0 days 01:35:53.239666147,1288,192.168.239.7,6
106264,0 days 01:35:53.239715798,471,192.168.239.67,6
106265,0 days 01:35:53.307732358,89,192.168.239.7,6
106266,0 days 01:35:53.333375833,94,192.168.239.67,6
106267,0 days 01:35:53.349230577,86,192.168.239.67,6
106268,0 days 01:35:53.534985226,233,192.168.239.67,6
106269,0 days 01:35:53.535417983,97,192.168.239.67,6
106270,0 days 01:35:53.614852951,86,192.168.239.7,6
106271,0 days 01:35:57.323986704,126,192.168.239.7,6
106272,0 days 01:35:57.323987057,98,192.168.239.67,6
106273,0 days 01:35:57.323987108,121,192.168.239.67,6
106274,0 days 01:35:57.332126032,95,192.168.239.67,6
106275,0 days 01:35:57.332378100,339,192.168.239.12,6
106276,0 days 01:35:57.389191287,93,192.168.239.67,6
106277,0 days 01:35:57.400851085,95,192.168.239.67,6
106278,0 days 01:35:57.611456801,101,192.168.239.7,6
106279,0 days 01:35:57.665963808,175,192.168.239.12,6
106280,0 days 01:35:57.666349057,100,192.168.239.67,6
106281,0 days 01:35:57.672093980,66,192.168.239.95,6
106282,0 days 01:35:57.729813664,88,192.168.239.67,6
106283,0 days 01:35:57.749389049,97,192.168.239.67,6
106284,0 days 01:35:57.749418046,66,192.168.239.95,6
106285,0 days 01:35:59.372182725,140,192.168.239.67,6
106286,0 days 01:35:59.373365644,144,192.168.239.7,6
106287,0 days 01:35:59.437320045,86,192.168.239.95,6
106288,0 days 01:36:00.340785717,129,192.168.239.67,6
106289,0 days 01:36:00.392084499,86,192.168.239.95,6
106290,0 days 01:36:00.470290763,126,192.168.239.67,6
106291,0 days 01:36:00.470320218,86,192.168.239.95,6
106292,0 days 01:36:00.914520804,86,192.168.239.95,6
106293,0 days 01:36:00.992756816,86,192.168.239.95,6
106294,0 days 01:36:05.010525131,86,192.168.239.95,6
106295,0 days 01:36:05.029060318,124,192.168.239.7,6
106296,0 days 01:36:05.029108866,86,192.168.239.95,6
106297,0 days 01:36:05.047853134,86,192.168.239.95,6
106298,0 days 01:36:06.539660281,111,192.168.239.7,6
106299,0 days 01:36:06.540696023,115,192.168.239.7,6
106300,0 days 01:36:06.575555207,86,192.168.239.95,6
106301,0 days 01:36:11.478077745,1287,192.168.239.7,6
106302,0 days 01:36:11.478138437,886,192.168.239.67,6
106303,0 days 01:36:11.535738240,94,192.168.239.7,6
106304,0 days 01:36:11.543302562,95,192.168.239.7,6
106305,0 days 01:36:11.548987485,88,192.168.239.7,6
106306,0 days 01:36:12.062013570,1287,192.168.239.7,6
106307,0 days 01:36:12.062072507,1292,192.168.239.7,6
106308,0 days 01:36:12.062085889,1292,192.168.239.67,6
106309,0 days 01:36:12.062098115,1243,192.168.239.7,6
106310,0 days 01:36:12.136365327,94,192.168.239.7,6
106311,0 days 01:36:12.144078210,95,192.168.239.67,6
106312,0 days 01:36:12.148435983,92,192.168.239.7,6
106313,0 days 01:36:12.156046469,95,192.168.239.7,6
106314,0 days 01:36:12.159613957,88,192.168.239.67,6
106315,0 days 01:36:12.329037086,91,192.168.239.7,6
106316,0 days 01:36:12.331723673,140,192.168.239.7,6
106317,0 days 01:36:12.332135008,101,192.168.239.67,6
106318,0 days 01:36:12.389666035,88,192.168.239.7,6
106319,0 days 01:36:12.393582119,88,192.168.239.67,6
106320,0 days 01:36:12.474544954,1287,192.168.239.67,6
106321,0 days 01:36:12.474545373,1292,192.168.239.7,6
106322,0 days 01:36:12.474545425,1292,192.168.239.67,6
106323,0 days 01:36:12.474545475,609,192.168.239.67,6
106324,0 days 01:36:12.474981777,101,192.168.239.7,6
106325,0 days 01:36:12.482573873,95,192.168.239.67,6
106326,0 days 01:36:12.612063404,95,192.168.239.67,6
106327,0 days 01:36:12.614363998,1286,192.168.239.67,6
106328,0 days 01:36:12.614364239,1292,192.168.239.67,6
106329,0 days 01:36:12.614364291,1292,192.168.239.67,6
106330,0 days 01:36:12.614364342,573,192.168.239.67,6
106331,0 days 01:36:12.614364391,1286,192.168.239.67,6
106332,0 days 01:36:12.614364444,1292,192.168.239.67,6
106333,0 days 01:36:12.614364497,1292,192.168.239.67,6
106334,0 days 01:36:12.614364547,573,192.168.239.67,6
106335,0 days 01:36:12.614419695,1286,192.168.239.7,6
106336,0 days 01:36:12.614419776,1292,192.168.239.7,6
106337,0 days 01:36:12.614844980,94,192.168.239.7,6
106338,0 days 01:36:12.615349329,1292,192.168.239.7,6
106339,0 days 01:36:12.615349544,1292,192.168.239.67,6
106340,0 days 01:36:12.615349596,1292,192.168.239.7,6
106341,0 days 01:36:12.615349643,1292,192.168.239.7,6
106342,0 days 01:36:12.615349697,935,192.168.239.7,6
106343,0 days 01:36:12.615349749,1287,192.168.239.67,6
106344,0 days 01:36:12.615349804,88,192.168.239.67,6
106345,0 days 01:36:12.615521639,96,192.168.239.7,6
106346,0 days 01:36:12.615586391,96,192.168.239.67,6
106347,0 days 01:36:12.615647130,96,192.168.239.7,6
106348,0 days 01:36:12.615678262,96,192.168.239.67,6
106349,0 days 01:36:12.615734827,98,192.168.239.67,6
106350,0 days 01:36:12.616835048,1292,192.168.239.67,6
106351,0 days 01:36:12.616835404,1292,192.168.239.67,6
106352,0 days 01:36:12.617101007,99,192.168.239.7,6
106353,0 days 01:36:12.617173985,97,192.168.239.67,6
106354,0 days 01:36:12.674127483,89,192.168.239.7,6
106355,0 days 01:36:12.753961617,1292,192.168.239.67,6
106356,0 days 01:36:12.753961855,1292,192.168.239.67,6
106357,0 days 01:36:12.754229563,96,192.168.239.7,6
106358,0 days 01:36:12.761483591,97,192.168.239.7,6
106359,0 days 01:36:13.093119892,77,192.168.239.95,6
106360,0 days 01:36:13.093164260,66,192.168.239.95,6
106361,0 days 01:36:13.219761870,253,192.168.239.7,6
106362,0 days 01:36:13.383361251,253,192.168.239.7,6
106363,0 days 01:36:13.385671198,89,192.168.239.7,6
106364,0 days 01:36:13.411162980,94,192.168.239.67,6
106365,0 days 01:36:13.448568754,512,192.168.239.67,6
106366,0 days 01:36:13.448998711,97,192.168.239.67,6
106367,0 days 01:36:13.453392668,87,192.168.239.7,6
106368,0 days 01:36:13.502559651,87,192.168.239.7,6
106369,0 days 01:36:13.726909913,86,192.168.239.67,6
106370,0 days 01:36:17.298529176,86,192.168.239.95,6
106371,0 days 01:36:17.298558546,86,192.168.239.95,6
106372,0 days 01:36:17.442508371,86,192.168.239.95,6
106373,0 days 01:36:17.527378880,86,192.168.239.95,6
106374,0 days 01:36:17.527379316,86,192.168.239.95,6
106375,0 days 01:36:17.528243058,86,192.168.239.95,6
106376,0 days 01:36:18.213129001,42,192.168.239.67,6
106377,0 days 01:36:18.213148191,42,192.168.239.67,6
106378,0 days 01:36:19.012000739,1292,192.168.239.67,6
106379,0 days 01:36:19.151180911,94,192.168.239.95,6
106380,0 days 01:36:19.153564647,1292,192.168.239.67,6
106381,0 days 01:36:19.153565132,1292,192.168.239.67,6
106382,0 days 01:36:19.155086730,227,192.168.239.7,6
106383,0 days 01:36:19.155709372,1288,192.168.239.67,6
106384,0 days 01:36:19.155727120,202,192.168.239.7,6
106385,0 days 01:36:19.184424274,94,192.168.239.95,6
106386,0 days 01:36:19.184473457,86,192.168.239.95,6
106387,0 days 01:36:19.185072565,696,192.168.239.67,6
106388,0 days 01:36:19.213281400,580,192.168.239.67,6
106389,0 days 01:36:19.213281801,183,192.168.239.7,6
106390,0 days 01:36:19.213707751,93,192.168.239.67,6
106391,0 days 01:36:19.237285703,86,192.168.239.67,6
106392,0 days 01:36:19.279151673,89,192.168.239.7,6
106393,0 days 01:36:19.304765332,94,192.168.239.7,6
106394,0 days 01:36:19.313278286,86,192.168.239.95,6
106395,0 days 01:36:19.347179028,298,192.168.239.67,6
106396,0 days 01:36:19.347215909,86,192.168.239.95,6
106397,0 days 01:36:19.347698933,150,192.168.239.67,6
106398,0 days 01:36:19.358332884,384,192.168.239.67,6
106399,0 days 01:36:19.358765927,97,192.168.239.7,6
106400,0 days 01:36:19.381459172,100,192.168.239.7,6
106401,0 days 01:36:19.389131142,98,192.168.239.67,6
106402,0 days 01:36:19.389131416,224,192.168.239.12,6
106403,0 days 01:36:19.389364387,94,192.168.239.7,6
106404,0 days 01:36:19.395622625,344,192.168.239.12,6
106405,0 days 01:36:19.413426702,672,192.168.239.7,6
106406,0 days 01:36:19.448839620,93,192.168.239.67,6
106407,0 days 01:36:19.448899818,86,192.168.239.67,6
106408,0 days 01:36:19.454543891,86,192.168.239.95,6
106409,0 days 01:36:19.465424010,95,192.168.239.67,6
106410,0 days 01:36:19.749002459,175,192.168.239.12,6
106411,0 days 01:36:19.749343286,100,192.168.239.7,6
106412,0 days 01:36:19.794947205,88,192.168.239.7,6
106413,0 days 01:36:21.648864298,335,192.168.239.67,6
106414,0 days 01:36:21.650528845,86,192.168.239.95,6
106415,0 days 01:36:21.733385474,86,192.168.239.95,6
106416,0 days 01:36:22.002013033,356,192.168.239.67,6
106417,0 days 01:36:22.002059621,86,192.168.239.95,6
106418,0 days 01:36:27.633550601,99,192.168.239.67,6
106419,0 days 01:36:27.633550947,99,192.168.239.7,6
106420,0 days 01:36:27.633847328,96,192.168.239.67,6
106421,0 days 01:36:28.452697575,86,192.168.239.7,6
106422,0 days 01:36:28.452737649,78,192.168.239.67,6
106423,0 days 01:36:28.621850479,101,192.168.239.7,6
106424,0 days 01:36:28.704162309,66,192.168.239.95,6
106425,0 days 01:36:28.762833026,97,192.168.239.7,6
106426,0 days 01:36:28.762860843,66,192.168.239.95,6
106427,0 days 01:36:29.476719074,140,192.168.239.67,6
106428,0 days 01:36:29.477867155,144,192.168.239.7,6
106429,0 days 01:36:29.535061044,86,192.168.239.95,6
106430,0 days 01:36:29.586512694,86,192.168.239.95,6
106431,0 days 01:36:29.643893991,86,192.168.239.95,6
106432,0 days 01:36:30.472065017,129,192.168.239.7,6
106433,0 days 01:36:30.527838473,86,192.168.239.95,6
106434,0 days 01:36:30.607610246,126,192.168.239.67,6
106435,0 days 01:36:30.607634804,86,192.168.239.95,6
106436,0 days 01:36:31.634529365,86,192.168.239.95,6
106437,0 days 01:36:31.634559553,86,192.168.239.95,6
106438,0 days 01:36:31.650517273,86,192.168.239.95,6
106439,0 days 01:36:31.702041531,86,192.168.239.95,6
106440,0 days 01:36:31.714786153,86,192.168.239.95,6
106441,0 days 01:36:31.719454056,86,192.168.239.95,6
106442,0 days 01:36:31.799630799,111,192.168.239.67,6
106443,0 days 01:36:31.800604992,115,192.168.239.7,6
106444,0 days 01:36:31.845735285,86,192.168.239.95,6
106445,0 days 01:36:33.367781378,124,192.168.239.7,6
106446,0 days 01:36:33.367822425,86,192.168.239.95,6
106447,0 days 01:36:33.675311347,124,192.168.239.95,6
106448,0 days 01:36:33.675343417,98,192.168.239.95,6
106449,0 days 01:36:34.596599144,204,192.168.239.12,6
106450,0 days 01:36:34.596874082,96,192.168.239.7,6
106451,0 days 01:36:37.814512386,86,192.168.239.95,6
106452,0 days 01:36:37.814540448,86,192.168.239.95,6
106453,0 days 01:36:37.975304746,86,192.168.239.95,6
106454,0 days 01:36:37.975342684,86,192.168.239.95,6
106455,0 days 01:36:41.393152680,1292,192.168.239.67,6
106456,0 days 01:36:41.559431001,1292,192.168.239.67,6
106457,0 days 01:36:41.559431783,88,192.168.239.67,6
106458,0 days 01:36:41.559989194,278,192.168.239.67,6
106459,0 days 01:36:41.566507742,95,192.168.239.7,6
106460,0 days 01:36:41.623307415,94,192.168.239.7,6
106461,0 days 01:36:41.630845485,95,192.168.239.67,6
106462,0 days 01:36:41.714473847,309,192.168.239.67,6
106463,0 days 01:36:41.714789567,96,192.168.239.7,6
106464,0 days 01:36:41.715163413,1287,192.168.239.7,6
106465,0 days 01:36:41.715163599,1292,192.168.239.67,6
106466,0 days 01:36:41.715163648,1292,192.168.239.7,6
106467,0 days 01:36:41.715163699,632,192.168.239.7,6
106468,0 days 01:36:41.715479048,104,192.168.239.7,6
106469,0 days 01:36:41.715553078,97,192.168.239.7,6
106470,0 days 01:36:41.715581077,97,192.168.239.67,6
106471,0 days 01:36:41.715609977,95,192.168.239.67,6
106472,0 days 01:36:41.780575964,87,192.168.239.7,6
106473,0 days 01:36:42.061511831,1287,192.168.239.67,6
106474,0 days 01:36:42.061574175,1292,192.168.239.67,6
106475,0 days 01:36:42.061587287,1292,192.168.239.67,6
106476,0 days 01:36:42.061599814,158,192.168.239.67,6
106477,0 days 01:36:42.235696353,1287,192.168.239.7,6
106478,0 days 01:36:42.238035150,205,192.168.239.12,6
106479,0 days 01:36:42.238194616,93,192.168.239.7,6
106480,0 days 01:36:42.238300226,96,192.168.239.7,6
106481,0 days 01:36:42.238420696,87,192.168.239.7,6
106482,0 days 01:36:42.245951072,95,192.168.239.67,6
106483,0 days 01:36:42.253848376,87,192.168.239.67,6
106484,0 days 01:36:42.330688380,88,192.168.239.67,6
106485,0 days 01:36:42.416331394,139,192.168.239.67,6
106486,0 days 01:36:42.416760368,101,192.168.239.67,6
106487,0 days 01:36:42.473177413,88,192.168.239.67,6
106488,0 days 01:36:43.757293526,86,192.168.239.7,6
106489,0 days 01:36:45.994512942,86,192.168.239.95,6
106490,0 days 01:36:46.057541075,335,192.168.239.67,6
106491,0 days 01:36:46.103698765,86,192.168.239.95,6
106492,0 days 01:36:46.372376765,86,192.168.239.95,6
106493,0 days 01:36:46.372377035,357,192.168.239.7,6
106494,0 days 01:36:46.372439502,86,192.168.239.95,6
106495,0 days 01:36:49.066265218,733,192.168.239.7,6
106496,0 days 01:36:49.066871822,116,192.168.239.67,6
106497,0 days 01:36:49.066930164,116,192.168.239.67,6
106498,0 days 01:36:49.067241727,1292,192.168.239.67,6
106499,0 days 01:36:49.067368822,139,192.168.239.7,6
106500,0 days 01:36:49.067514597,707,192.168.239.67,6
106501,0 days 01:36:49.159052931,94,192.168.239.67,6
106502,0 days 01:36:49.166642227,95,192.168.239.67,6
106503,0 days 01:36:49.216063387,165,192.168.239.67,6
106504,0 days 01:36:49.218035376,177,192.168.239.67,6
106505,0 days 01:36:49.219538038,1292,192.168.239.7,6
106506,0 days 01:36:49.257667345,1292,192.168.239.7,6
106507,0 days 01:36:49.278925195,1292,192.168.239.67,6
106508,0 days 01:36:49.278925484,134,192.168.239.7,6
106509,0 days 01:36:49.279233254,96,192.168.239.67,6
106510,0 days 01:36:49.279399500,1287,192.168.239.7,6
106511,0 days 01:36:49.279399715,1292,192.168.239.67,6
106512,0 days 01:36:49.279399767,1292,192.168.239.7,6
106513,0 days 01:36:49.279399821,628,192.168.239.7,6
106514,0 days 01:36:49.279658450,103,192.168.239.7,6
106515,0 days 01:36:49.279733517,96,192.168.239.67,6
106516,0 days 01:36:49.279761483,96,192.168.239.67,6
106517,0 days 01:36:49.279789738,94,192.168.239.7,6
106518,0 days 01:36:49.311611980,1292,192.168.239.7,6
106519,0 days 01:36:49.311662690,851,192.168.239.7,6
106520,0 days 01:36:49.311835774,257,192.168.239.67,6
106521,0 days 01:36:49.311835800,86,192.168.239.7,6
106522,0 days 01:36:49.311933622,140,192.168.239.67,6
106523,0 days 01:36:49.311981289,93,192.168.239.67,6
106524,0 days 01:36:49.319372937,100,192.168.239.7,6
106525,0 days 01:36:49.319435252,100,192.168.239.7,6
106526,0 days 01:36:49.324100086,1292,192.168.239.7,6
106527,0 days 01:36:49.328378404,110,192.168.239.67,6
106528,0 days 01:36:49.328440190,110,192.168.239.67,6
106529,0 days 01:36:49.329920598,144,192.168.239.67,6
106530,0 days 01:36:49.329964189,144,192.168.239.7,6
106531,0 days 01:36:49.331383314,1292,192.168.239.67,6
106532,0 days 01:36:49.332286820,227,192.168.239.67,6
106533,0 days 01:36:49.332515883,1288,192.168.239.67,6
106534,0 days 01:36:49.332526288,199,192.168.239.67,6
106535,0 days 01:36:49.338566701,94,192.168.239.67,6
106536,0 days 01:36:49.354522898,116,192.168.239.7,6
106537,0 days 01:36:49.359512860,88,192.168.239.67,6
106538,0 days 01:36:49.359680059,128,192.168.239.7,6
106539,0 days 01:36:49.360463387,1292,192.168.239.7,6
106540,0 days 01:36:49.360628300,155,192.168.239.67,6
106541,0 days 01:36:49.362550615,167,192.168.239.7,6
106542,0 days 01:36:49.362833782,140,192.168.239.67,6
106543,0 days 01:36:49.363032335,417,192.168.239.7,6
106544,0 days 01:36:49.363449596,1292,192.168.239.7,6
106545,0 days 01:36:49.365417867,135,192.168.239.67,6
106546,0 days 01:36:49.365652052,1288,192.168.239.67,6
106547,0 days 01:36:49.365662691,1292,192.168.239.67,6
106548,0 days 01:36:49.365669481,1292,192.168.239.67,6
106549,0 days 01:36:49.365675993,1292,192.168.239.67,6
106550,0 days 01:36:49.365684695,1292,192.168.239.7,6
106551,0 days 01:36:49.365707474,554,192.168.239.7,6
106552,0 days 01:36:49.365713010,118,192.168.239.7,6
106553,0 days 01:36:49.386463256,580,192.168.239.67,6
106554,0 days 01:36:49.386463423,183,192.168.239.7,6
106555,0 days 01:36:49.386463439,147,192.168.239.67,6
106556,0 days 01:36:49.386670601,93,192.168.239.67,6
106557,0 days 01:36:49.402338684,84,192.168.239.67,6
106558,0 days 01:36:49.402338858,182,192.168.239.67,6
106559,0 days 01:36:49.402338882,493,192.168.239.67,6
106560,0 days 01:36:49.402579874,93,192.168.239.7,6
106561,0 days 01:36:49.402731388,97,192.168.239.7,6
106562,0 days 01:36:49.403966233,203,192.168.239.67,6
106563,0 days 01:36:49.409602868,215,192.168.239.7,6
106564,0 days 01:36:49.410359483,212,192.168.239.67,6
106565,0 days 01:36:49.410729842,125,192.168.239.67,6
106566,0 days 01:36:49.413513396,86,192.168.239.7,6
106567,0 days 01:36:49.437857604,89,192.168.239.67,6
106568,0 days 01:36:49.463476893,94,192.168.239.7,6
106569,0 days 01:36:49.512545987,1292,192.168.239.7,6
106570,0 days 01:36:49.512990064,1292,192.168.239.67,6
106571,0 days 01:36:49.514692563,1292,192.168.239.7,6
106572,0 days 01:36:49.514764632,1292,192.168.239.7,6
106573,0 days 01:36:49.518544797,1292,192.168.239.67,6
106574,0 days 01:36:49.518780373,95,192.168.239.7,6
106575,0 days 01:36:49.530349609,381,192.168.239.7,6
106576,0 days 01:36:49.530727321,99,192.168.239.67,6
106577,0 days 01:36:49.537734381,1292,192.168.239.7,6
106578,0 days 01:36:49.537734757,1292,192.168.239.67,6
106579,0 days 01:36:49.537734803,1292,192.168.239.67,6
106580,0 days 01:36:49.537734852,281,192.168.239.7,6
106581,0 days 01:36:49.538149081,101,192.168.239.67,6
106582,0 days 01:36:49.539125980,1292,192.168.239.67,6
106583,0 days 01:36:49.539149466,1292,192.168.239.67,6
106584,0 days 01:36:49.539163183,1292,192.168.239.7,6
106585,0 days 01:36:49.539176067,1292,192.168.239.67,6
106586,0 days 01:36:49.539188270,1292,192.168.239.67,6
106587,0 days 01:36:49.539210742,633,192.168.239.67,6
106588,0 days 01:36:49.539220643,111,192.168.239.7,6
106589,0 days 01:36:49.553613525,99,192.168.239.7,6
106590,0 days 01:36:49.574382373,147,192.168.239.7,6
106591,0 days 01:36:49.574594694,95,192.168.239.67,6
106592,0 days 01:36:49.595599238,1292,192.168.239.67,6
106593,0 days 01:36:49.595599582,1292,192.168.239.7,6
106594,0 days 01:36:49.595599633,1292,192.168.239.7,6
106595,0 days 01:36:49.595599685,969,192.168.239.7,6
106596,0 days 01:36:49.596009647,101,192.168.239.7,6
106597,0 days 01:36:49.597077404,545,192.168.239.7,6
106598,0 days 01:36:49.602511189,125,192.168.239.95,6
106599,0 days 01:36:49.700401835,1292,192.168.239.7,6
106600,0 days 01:36:49.700783350,540,192.168.239.7,6
106601,0 days 01:36:49.710238424,86,192.168.239.95,6
106602,0 days 01:36:49.710449852,87,192.168.239.67,6
106603,0 days 01:36:49.711762283,86,192.168.239.95,6
106604,0 days 01:36:49.711762584,125,192.168.239.67,6
106605,0 days 01:36:49.728311376,92,192.168.239.67,6
106606,0 days 01:36:49.754482750,86,192.168.239.95,6
106607,0 days 01:36:49.755055067,1034,192.168.239.7,6
106608,0 days 01:36:49.755055157,184,192.168.239.7,6
106609,0 days 01:36:49.755370529,93,192.168.239.7,6
106610,0 days 01:36:49.773146514,85,192.168.239.7,6
106611,0 days 01:36:49.773517844,86,192.168.239.7,6
106612,0 days 01:36:49.774841753,182,192.168.239.7,6
106613,0 days 01:36:49.774841955,1294,192.168.239.7,6
106614,0 days 01:36:49.774872038,86,192.168.239.95,6
106615,0 days 01:36:49.774894696,86,192.168.239.95,6
106616,0 days 01:36:49.777152337,121,192.168.239.7,6
106617,0 days 01:36:49.779999873,1294,192.168.239.67,6
106618,0 days 01:36:49.780000063,398,192.168.239.7,6
106619,0 days 01:36:49.780143598,86,192.168.239.95,6
106620,0 days 01:36:49.780172052,125,192.168.239.67,6
106621,0 days 01:36:49.780883895,125,192.168.239.7,6
106622,0 days 01:36:49.809990476,85,192.168.239.7,6
106623,0 days 01:36:49.834174764,85,192.168.239.67,6
106624,0 days 01:36:49.836776193,89,192.168.239.67,6
106625,0 days 01:36:49.862474885,94,192.168.239.67,6
106626,0 days 01:36:49.873609698,87,192.168.239.7,6
106627,0 days 01:36:49.873611929,1292,192.168.239.67,6
106628,0 days 01:36:49.873612189,170,192.168.239.7,6
106629,0 days 01:36:49.874033599,540,192.168.239.7,6
106630,0 days 01:36:49.874142351,547,192.168.239.7,6
106631,0 days 01:36:49.904229377,98,192.168.239.95,6
106632,0 days 01:36:49.904431076,1014,192.168.239.7,6
106633,0 days 01:36:49.904431283,86,192.168.239.7,6
106634,0 days 01:36:49.904431336,87,192.168.239.67,6
106635,0 days 01:36:49.904431385,187,192.168.239.67,6
106636,0 days 01:36:49.904803405,95,192.168.239.7,6
106637,0 days 01:36:49.906668500,86,192.168.239.95,6
106638,0 days 01:36:49.928315234,86,192.168.239.95,6
106639,0 days 01:36:49.930283655,96,192.168.239.7,6
106640,0 days 01:36:49.988684296,91,192.168.239.67,6
106641,0 days 01:36:49.988684674,471,192.168.239.67,6
106642,0 days 01:36:49.988987070,182,192.168.239.7,6
106643,0 days 01:36:49.989129764,97,192.168.239.67,6
106644,0 days 01:36:49.995877673,109,192.168.239.67,6
106645,0 days 01:36:49.996014427,109,192.168.239.7,6
106646,0 days 01:36:50.014725480,94,192.168.239.7,6
106647,0 days 01:36:50.047262923,137,192.168.239.67,6
106648,0 days 01:36:50.047262416,125,192.168.239.67,6
106649,0 days 01:36:50.048656043,1292,192.168.239.7,6
106650,0 days 01:36:50.052380828,136,192.168.239.7,6
106651,0 days 01:36:50.052672107,468,192.168.239.67,6
106652,0 days 01:36:50.066503135,86,192.168.239.95,6
106653,0 days 01:36:50.103200007,85,192.168.239.7,6
106654,0 days 01:36:50.120188261,849,192.168.239.7,6
106655,0 days 01:36:50.120188634,220,192.168.239.67,6
106656,0 days 01:36:50.120661169,97,192.168.239.67,6
106657,0 days 01:36:50.146056290,94,192.168.239.7,6
106658,0 days 01:36:50.158530525,86,192.168.239.95,6
106659,0 days 01:36:50.158530899,1292,192.168.239.67,6
106660,0 days 01:36:50.168486669,1292,192.168.239.7,6
106661,0 days 01:36:50.168486988,863,192.168.239.7,6
106662,0 days 01:36:50.168487040,255,192.168.239.7,6
106663,0 days 01:36:50.168487091,86,192.168.239.67,6
106664,0 days 01:36:50.169261325,141,192.168.239.7,6
106665,0 days 01:36:50.169372101,93,192.168.239.7,6
106666,0 days 01:36:50.188084975,86,192.168.239.7,6
106667,0 days 01:36:50.195616971,94,192.168.239.7,6
106668,0 days 01:36:50.215040662,182,192.168.239.67,6
106669,0 days 01:36:50.215040949,84,192.168.239.67,6
106670,0 days 01:36:50.215420683,93,192.168.239.7,6
106671,0 days 01:36:50.220790668,1288,192.168.239.67,6
106672,0 days 01:36:50.220790972,1292,192.168.239.7,6
106673,0 days 01:36:50.220791019,1292,192.168.239.67,6
106674,0 days 01:36:50.220791071,1292,192.168.239.67,6
106675,0 days 01:36:50.221238062,97,192.168.239.7,6
106676,0 days 01:36:50.221339398,93,192.168.239.7,6
106677,0 days 01:36:50.223572555,1292,192.168.239.67,6
106678,0 days 01:36:50.223572727,1292,192.168.239.7,6
106679,0 days 01:36:50.223572777,1292,192.168.239.67,6
106680,0 days 01:36:50.223572827,1292,192.168.239.7,6
106681,0 days 01:36:50.223774524,93,192.168.239.67,6
106682,0 days 01:36:50.223854489,93,192.168.239.67,6
106683,0 days 01:36:50.236111805,1292,192.168.239.67,6
106684,0 days 01:36:50.236112202,785,192.168.239.67,6
106685,0 days 01:36:50.236442092,93,192.168.239.67,6
106686,0 days 01:36:50.261840057,94,192.168.239.67,6
106687,0 days 01:36:50.266268564,1292,192.168.239.67,6
106688,0 days 01:36:50.266459453,138,192.168.239.7,6
106689,0 days 01:36:50.266782747,507,192.168.239.7,6
106690,0 days 01:36:50.272762897,87,192.168.239.7,6
106691,0 days 01:36:50.314133148,105,192.168.239.67,6
106692,0 days 01:36:50.314194815,105,192.168.239.67,6
106693,0 days 01:36:50.315152810,606,192.168.239.7,6
106694,0 days 01:36:50.315328742,95,192.168.239.7,6
106695,0 days 01:36:50.360877346,121,192.168.239.7,6
106696,0 days 01:36:50.362992974,133,192.168.239.7,6
106697,0 days 01:36:50.364304037,1292,192.168.239.7,6
106698,0 days 01:36:50.367777353,142,192.168.239.7,6
106699,0 days 01:36:50.368035513,494,192.168.239.7,6
106700,0 days 01:36:50.385351618,1292,192.168.239.67,6
106701,0 days 01:36:50.394323037,1292,192.168.239.67,6
106702,0 days 01:36:50.394323322,855,192.168.239.67,6
106703,0 days 01:36:50.394323368,263,192.168.239.7,6
