No.,Time,Length,Device IP,Day
61246,0 days 00:36:08.240710540,114,192.168.239.7,4
61247,0 days 00:36:08.274610805,86,192.168.239.95,4
61248,0 days 00:36:08.726419043,86,192.168.239.95,4
61249,0 days 00:36:08.752790122,86,192.168.239.95,4
61250,0 days 00:36:09.516044300,129,192.168.239.67,4
61251,0 days 00:36:09.547080817,86,192.168.239.95,4
61252,0 days 00:36:09.673724375,126,192.168.239.7,4
61253,0 days 00:36:09.673753662,86,192.168.239.95,4
61254,0 days 00:36:10.954402855,86,192.168.239.95,4
61255,0 days 00:36:11.209973022,86,192.168.239.95,4
61256,0 days 00:36:11.722063185,101,192.168.239.67,4
61257,0 days 00:36:11.736828778,95,192.168.239.7,4
61258,0 days 00:36:12.061589939,1287,192.168.239.7,4
61259,0 days 00:36:12.061651917,1292,192.168.239.7,4
61260,0 days 00:36:12.061663685,1292,192.168.239.7,4
61261,0 days 00:36:12.061674930,909,192.168.239.67,4
61262,0 days 00:36:12.087346133,124,192.168.239.7,4
61263,0 days 00:36:12.087388901,86,192.168.239.95,4
61264,0 days 00:36:12.206962150,1287,192.168.239.7,4
61265,0 days 00:36:12.208647865,92,192.168.239.67,4
61266,0 days 00:36:12.218635348,95,192.168.239.67,4
61267,0 days 00:36:12.268043574,88,192.168.239.7,4
61268,0 days 00:36:12.302065465,86,192.168.239.7,4
61269,0 days 00:36:12.302236177,96,192.168.239.67,4
61270,0 days 00:36:12.345616591,1292,192.168.239.67,4
61271,0 days 00:36:12.377148775,88,192.168.239.67,4
61272,0 days 00:36:12.388792329,88,192.168.239.7,4
61273,0 days 00:36:12.403824318,89,192.168.239.7,4
61274,0 days 00:36:12.427180168,91,192.168.239.67,4
61275,0 days 00:36:12.643629797,128,192.168.239.7,4
61276,0 days 00:36:12.644003117,99,192.168.239.7,4
61277,0 days 00:36:12.692287663,88,192.168.239.67,4
61278,0 days 00:36:12.848144496,77,192.168.239.7,4
61279,0 days 00:36:12.848175983,66,192.168.239.7,4
61280,0 days 00:36:13.031769601,1292,192.168.239.67,4
61281,0 days 00:36:13.214575001,83,192.168.239.7,4
61282,0 days 00:36:13.214637067,83,192.168.239.7,4
61283,0 days 00:36:13.216259761,1292,192.168.239.7,4
61284,0 days 00:36:13.216259825,86,192.168.239.7,4
61285,0 days 00:36:13.216275837,1294,192.168.239.7,4
61286,0 days 00:36:13.216282487,134,192.168.239.67,4
61287,0 days 00:36:13.360252469,144,192.168.239.67,4
61288,0 days 00:36:13.360257209,132,192.168.239.67,4
61289,0 days 00:36:13.361732143,1292,192.168.239.67,4
61290,0 days 00:36:13.362097998,256,192.168.239.67,4
61291,0 days 00:36:13.362382666,125,192.168.239.7,4
61292,0 days 00:36:13.414850104,86,192.168.239.95,4
61293,0 days 00:36:13.414851326,86,192.168.239.95,4
61294,0 days 00:36:13.417199972,125,192.168.239.67,4
61295,0 days 00:36:13.442438160,1292,192.168.239.7,4
61296,0 days 00:36:13.449594601,1292,192.168.239.67,4
61297,0 days 00:36:13.451765359,1292,192.168.239.67,4
61298,0 days 00:36:13.454072424,145,192.168.239.7,4
61299,0 days 00:36:13.454574567,131,192.168.239.7,4
61300,0 days 00:36:13.458461995,86,192.168.239.95,4
61301,0 days 00:36:13.475132292,94,192.168.239.7,4
61302,0 days 00:36:13.502547305,170,192.168.239.7,4
61303,0 days 00:36:13.502586700,86,192.168.239.95,4
61304,0 days 00:36:13.503070130,125,192.168.239.7,4
61305,0 days 00:36:13.506178837,1180,192.168.239.67,4
61306,0 days 00:36:13.602318224,580,192.168.239.7,4
61307,0 days 00:36:13.602318615,184,192.168.239.7,4
61308,0 days 00:36:13.602725910,94,192.168.239.7,4
61309,0 days 00:36:13.642014346,131,192.168.239.7,4
61310,0 days 00:36:13.654185956,86,192.168.239.95,4
61311,0 days 00:36:13.654393941,86,192.168.239.7,4
61312,0 days 00:36:13.670280046,89,192.168.239.67,4
61313,0 days 00:36:13.696173336,94,192.168.239.7,4
61314,0 days 00:36:13.757827339,276,192.168.239.67,4
61315,0 days 00:36:13.757862338,290,192.168.239.67,4
61316,0 days 00:36:13.758267130,97,192.168.239.67,4
61317,0 days 00:36:13.774185642,87,192.168.239.7,4
61318,0 days 00:36:13.780001701,87,192.168.239.67,4
61319,0 days 00:36:13.783707459,94,192.168.239.7,4
61320,0 days 00:36:14.007134928,86,192.168.239.7,4
61321,0 days 00:36:16.914425120,86,192.168.239.95,4
61322,0 days 00:36:16.914450726,86,192.168.239.95,4
61323,0 days 00:36:16.968537510,86,192.168.239.95,4
61324,0 days 00:36:16.968538268,86,192.168.239.95,4
61325,0 days 00:36:18.685364751,204,192.168.239.12,4
61326,0 days 00:36:18.697105628,95,192.168.239.7,4
61327,0 days 00:36:18.992590719,125,192.168.239.7,4
61328,0 days 00:36:18.992591010,86,192.168.239.95,4
61329,0 days 00:36:18.992967670,86,192.168.239.95,4
61330,0 days 00:36:19.027357907,86,192.168.239.95,4
61331,0 days 00:36:20.938171883,111,192.168.239.7,4
61332,0 days 00:36:20.939108031,115,192.168.239.67,4
61333,0 days 00:36:20.974233796,86,192.168.239.95,4
61334,0 days 00:36:21.010528040,86,192.168.239.95,4
61335,0 days 00:36:21.052608166,86,192.168.239.95,4
61336,0 days 00:36:21.347858015,140,192.168.239.7,4
61337,0 days 00:36:21.348969243,144,192.168.239.7,4
61338,0 days 00:36:21.418663133,86,192.168.239.95,4
61339,0 days 00:36:21.640830622,334,192.168.239.7,4
61340,0 days 00:36:21.962318515,356,192.168.239.67,4
61341,0 days 00:36:21.962365839,86,192.168.239.95,4
61342,0 days 00:36:22.026156294,1287,192.168.239.7,4
61343,0 days 00:36:22.026265779,948,192.168.239.7,4
61344,0 days 00:36:22.166609925,92,192.168.239.67,4
61345,0 days 00:36:22.167244041,88,192.168.239.67,4
61346,0 days 00:36:22.176584301,95,192.168.239.7,4
61347,0 days 00:36:22.243265023,202,192.168.239.67,4
61348,0 days 00:36:22.243444171,129,192.168.239.67,4
61349,0 days 00:36:22.243561207,96,192.168.239.7,4
61350,0 days 00:36:22.243723341,99,192.168.239.7,4
61351,0 days 00:36:22.297751550,88,192.168.239.67,4
61352,0 days 00:36:23.240808592,1288,192.168.239.7,4
61353,0 days 00:36:23.240841652,1292,192.168.239.7,4
61354,0 days 00:36:23.240845803,793,192.168.239.7,4
61355,0 days 00:36:23.395672060,89,192.168.239.67,4
61356,0 days 00:36:23.421341188,94,192.168.239.67,4
61357,0 days 00:36:23.484747496,1292,192.168.239.67,4
61358,0 days 00:36:23.702980509,86,192.168.239.67,4
61359,0 days 00:36:23.702982745,86,192.168.239.67,4
61360,0 days 00:36:23.702982798,87,192.168.239.7,4
61361,0 days 00:36:23.788841778,132,192.168.239.67,4
61362,0 days 00:36:23.788994345,371,192.168.239.7,4
61363,0 days 00:36:23.789135038,97,192.168.239.67,4
61364,0 days 00:36:23.814696143,94,192.168.239.67,4
61365,0 days 00:36:23.854560775,86,192.168.239.67,4
61366,0 days 00:36:24.112694464,86,192.168.239.7,4
61367,0 days 00:36:24.112735496,78,192.168.239.67,4
61368,0 days 00:36:24.684443202,733,192.168.239.7,4
61369,0 days 00:36:24.783217052,92,192.168.239.67,4
61370,0 days 00:36:24.793213940,95,192.168.239.67,4
61371,0 days 00:36:24.931523095,757,192.168.239.67,4
61372,0 days 00:36:24.931847589,96,192.168.239.7,4
61373,0 days 00:36:24.931915961,134,192.168.239.67,4
61374,0 days 00:36:24.931916167,1287,192.168.239.7,4
61375,0 days 00:36:24.931916215,1292,192.168.239.67,4
61376,0 days 00:36:24.931916269,1292,192.168.239.7,4
61377,0 days 00:36:24.931916320,1292,192.168.239.7,4
61378,0 days 00:36:24.932125156,101,192.168.239.67,4
61379,0 days 00:36:24.932190377,96,192.168.239.7,4
61380,0 days 00:36:24.932218710,96,192.168.239.67,4
61381,0 days 00:36:24.932245084,97,192.168.239.67,4
61382,0 days 00:36:24.932273753,95,192.168.239.7,4
61383,0 days 00:36:25.001913012,123,192.168.239.7,4
61384,0 days 00:36:25.015775477,1292,192.168.239.67,4
61385,0 days 00:36:25.015819284,1292,192.168.239.7,4
61386,0 days 00:36:25.015824134,1292,192.168.239.67,4
61387,0 days 00:36:25.015828478,1292,192.168.239.7,4
61388,0 days 00:36:25.015834240,1292,192.168.239.7,4
61389,0 days 00:36:25.015838525,391,192.168.239.7,4
61390,0 days 00:36:25.015855959,110,192.168.239.67,4
61391,0 days 00:36:25.017366565,124,192.168.239.7,4
61392,0 days 00:36:25.017424198,124,192.168.239.67,4
61393,0 days 00:36:25.097065036,134,192.168.239.7,4
61394,0 days 00:36:25.097254711,96,192.168.239.7,4
61395,0 days 00:36:25.171557452,93,192.168.239.7,4
61396,0 days 00:36:25.193944323,88,192.168.239.7,4
61397,0 days 00:36:25.202332465,123,192.168.239.7,4
61398,0 days 00:36:25.228596202,91,192.168.239.67,4
61399,0 days 00:36:25.254322290,94,192.168.239.67,4
61400,0 days 00:36:25.298642526,233,192.168.239.67,4
61401,0 days 00:36:25.298968631,97,192.168.239.7,4
61402,0 days 00:36:25.300220767,239,192.168.239.7,4
61403,0 days 00:36:25.326825500,94,192.168.239.7,4
61404,0 days 00:36:25.389274971,83,192.168.239.67,4
61405,0 days 00:36:25.389471752,98,192.168.239.7,4
61406,0 days 00:36:25.400580941,86,192.168.239.7,4
61407,0 days 00:36:25.457446804,86,192.168.239.7,4
61408,0 days 00:36:25.468915830,92,192.168.239.67,4
61409,0 days 00:36:25.474339653,91,192.168.239.67,4
61410,0 days 00:36:25.536541312,86,192.168.239.7,4
61411,0 days 00:36:25.593179273,84,192.168.239.7,4
61412,0 days 00:36:25.593462439,95,192.168.239.67,4
61413,0 days 00:36:25.620393350,86,192.168.239.67,4
61414,0 days 00:36:25.679777718,86,192.168.239.7,4
61415,0 days 00:36:25.694544574,90,192.168.239.67,4
61416,0 days 00:36:25.712155218,87,192.168.239.7,4
61417,0 days 00:36:25.717309631,87,192.168.239.7,4
61418,0 days 00:36:25.717574234,89,192.168.239.7,4
61419,0 days 00:36:25.720795017,94,192.168.239.7,4
61420,0 days 00:36:25.727165909,89,192.168.239.7,4
61421,0 days 00:36:25.732675772,91,192.168.239.67,4
61422,0 days 00:36:25.781486469,183,192.168.239.7,4
61423,0 days 00:36:25.955461529,195,192.168.239.67,4
61424,0 days 00:36:25.956600832,211,192.168.239.67,4
61425,0 days 00:36:25.956934909,125,192.168.239.7,4
61426,0 days 00:36:25.995505345,86,192.168.239.95,4
61427,0 days 00:36:25.995505675,125,192.168.239.7,4
61428,0 days 00:36:26.030213588,182,192.168.239.7,4
61429,0 days 00:36:26.030213914,1294,192.168.239.7,4
61430,0 days 00:36:26.030242246,86,192.168.239.95,4
61431,0 days 00:36:26.031605876,1294,192.168.239.7,4
61432,0 days 00:36:26.031698202,121,192.168.239.67,4
61433,0 days 00:36:26.032984358,398,192.168.239.67,4
61434,0 days 00:36:26.032984826,156,192.168.239.67,4
61435,0 days 00:36:26.033049441,86,192.168.239.95,4
61436,0 days 00:36:26.033627245,125,192.168.239.7,4
61437,0 days 00:36:26.036956761,447,192.168.239.67,4
61438,0 days 00:36:26.037216127,97,192.168.239.7,4
61439,0 days 00:36:26.037822981,274,192.168.239.67,4
61440,0 days 00:36:26.041170311,127,192.168.239.67,4
61441,0 days 00:36:26.065516783,94,192.168.239.67,4
61442,0 days 00:36:26.079872290,86,192.168.239.95,4
61443,0 days 00:36:26.099502478,90,192.168.239.7,4
61444,0 days 00:36:26.110564935,87,192.168.239.67,4
61445,0 days 00:36:26.125029414,95,192.168.239.67,4
61446,0 days 00:36:26.149479256,1288,192.168.239.7,4
61447,0 days 00:36:26.149884883,98,192.168.239.67,4
61448,0 days 00:36:26.150657198,1292,192.168.239.67,4
61449,0 days 00:36:26.150657368,1292,192.168.239.7,4
61450,0 days 00:36:26.152093986,94,192.168.239.67,4
61451,0 days 00:36:26.152709092,1292,192.168.239.67,4
61452,0 days 00:36:26.152709264,1292,192.168.239.7,4
61453,0 days 00:36:26.152887004,94,192.168.239.67,4
61454,0 days 00:36:26.153349477,1292,192.168.239.7,4
61455,0 days 00:36:26.153349587,1292,192.168.239.7,4
61456,0 days 00:36:26.153445712,94,192.168.239.67,4
61457,0 days 00:36:26.153605683,1292,192.168.239.7,4
61458,0 days 00:36:26.154234838,1292,192.168.239.7,4
61459,0 days 00:36:26.154234916,98,192.168.239.67,4
61460,0 days 00:36:26.154313461,94,192.168.239.67,4
61461,0 days 00:36:26.154328312,116,192.168.239.67,4
61462,0 days 00:36:26.154364814,94,192.168.239.67,4
61463,0 days 00:36:26.186359186,187,192.168.239.7,4
61464,0 days 00:36:26.199889755,87,192.168.239.67,4
61465,0 days 00:36:26.222174294,89,192.168.239.67,4
61466,0 days 00:36:26.238093148,148,192.168.239.67,4
61467,0 days 00:36:26.248320224,94,192.168.239.7,4
61468,0 days 00:36:26.254793377,128,192.168.239.7,4
61469,0 days 00:36:26.254793671,83,192.168.239.7,4
61470,0 days 00:36:26.255034631,97,192.168.239.67,4
61471,0 days 00:36:26.265523899,125,192.168.239.7,4
61472,0 days 00:36:26.265530136,86,192.168.239.95,4
61473,0 days 00:36:26.266692751,86,192.168.239.95,4
61474,0 days 00:36:26.281020446,94,192.168.239.7,4
61475,0 days 00:36:26.297549243,86,192.168.239.95,4
61476,0 days 00:36:26.315199916,85,192.168.239.7,4
61477,0 days 00:36:26.315327654,133,192.168.239.7,4
61478,0 days 00:36:26.315327742,83,192.168.239.7,4
61479,0 days 00:36:26.316219412,97,192.168.239.7,4
61480,0 days 00:36:26.342299158,94,192.168.239.7,4
61481,0 days 00:36:26.407349975,86,192.168.239.67,4
61482,0 days 00:36:26.442649570,121,192.168.239.67,4
61483,0 days 00:36:26.442649923,98,192.168.239.7,4
61484,0 days 00:36:26.442675234,189,192.168.239.12,4
61485,0 days 00:36:26.449136035,346,192.168.239.12,4
61486,0 days 00:36:26.522403238,94,192.168.239.7,4
61487,0 days 00:36:26.536865494,95,192.168.239.7,4
61488,0 days 00:36:26.877373579,174,192.168.239.12,4
61489,0 days 00:36:26.877740361,101,192.168.239.7,4
61490,0 days 00:36:26.939374203,88,192.168.239.67,4
61491,0 days 00:36:27.064254629,1097,192.168.239.67,4
61492,0 days 00:36:27.135420427,89,192.168.239.7,4
61493,0 days 00:36:27.154419462,86,192.168.239.95,4
61494,0 days 00:36:27.161149522,94,192.168.239.7,4
61495,0 days 00:36:27.172512790,128,192.168.239.67,4
61496,0 days 00:36:27.172513097,83,192.168.239.67,4
61497,0 days 00:36:27.172812542,97,192.168.239.7,4
61498,0 days 00:36:27.198782376,94,192.168.239.7,4
61499,0 days 00:36:27.205319961,86,192.168.239.95,4
61500,0 days 00:36:27.235391640,86,192.168.239.7,4
61501,0 days 00:36:28.378287732,275,192.168.239.7,4
61502,0 days 00:36:28.463180107,96,192.168.239.7,4
61503,0 days 00:36:28.473655968,95,192.168.239.7,4
61504,0 days 00:36:28.554728775,340,192.168.239.7,4
61505,0 days 00:36:28.554960254,134,192.168.239.7,4
61506,0 days 00:36:28.555033422,96,192.168.239.67,4
61507,0 days 00:36:28.555196091,99,192.168.239.67,4
61508,0 days 00:36:28.602638525,88,192.168.239.7,4
61509,0 days 00:36:29.202515452,86,192.168.239.95,4
61510,0 days 00:36:29.202544974,74,192.168.239.95,4
61511,0 days 00:36:29.222478253,86,192.168.239.95,4
61512,0 days 00:36:29.248624604,86,192.168.239.95,4
61513,0 days 00:36:29.249655546,74,192.168.239.95,4
61514,0 days 00:36:29.288796490,86,192.168.239.95,4
61515,0 days 00:36:30.973546142,42,192.168.239.7,4
61516,0 days 00:36:30.973566259,42,192.168.239.67,4
61517,0 days 00:36:32.018452061,86,192.168.239.95,4
61518,0 days 00:36:32.022446063,86,192.168.239.95,4
61519,0 days 00:36:32.201994549,86,192.168.239.95,4
61520,0 days 00:36:32.202054979,86,192.168.239.95,4
61521,0 days 00:36:32.530476268,86,192.168.239.95,4
61522,0 days 00:36:32.565107908,86,192.168.239.95,4
61523,0 days 00:36:32.604559177,101,192.168.239.7,4
61524,0 days 00:36:32.644498707,66,192.168.239.95,4
61525,0 days 00:36:32.719357089,97,192.168.239.7,4
61526,0 days 00:36:32.719382278,66,192.168.239.95,4
61527,0 days 00:36:33.032659295,1288,192.168.239.67,4
61528,0 days 00:36:33.032732579,1292,192.168.239.7,4
61529,0 days 00:36:33.032747564,759,192.168.239.67,4
61530,0 days 00:36:33.226058692,89,192.168.239.7,4
61531,0 days 00:36:33.251592804,94,192.168.239.7,4
61532,0 days 00:36:33.284714700,85,192.168.239.7,4
61533,0 days 00:36:33.298450316,66,192.168.239.95,4
61534,0 days 00:36:33.533499501,299,192.168.239.7,4
61535,0 days 00:36:33.533663330,128,192.168.239.7,4
61536,0 days 00:36:33.533754293,95,192.168.239.7,4
61537,0 days 00:36:33.533913869,97,192.168.239.7,4
61538,0 days 00:36:33.542447067,66,192.168.239.95,4
61539,0 days 00:36:33.614769678,86,192.168.239.67,4
61540,0 days 00:36:36.912794613,110,192.168.239.7,4
61541,0 days 00:36:36.913045477,114,192.168.239.7,4
61542,0 days 00:36:37.117572246,86,192.168.239.95,4
61543,0 days 00:36:38.141622251,110,192.168.239.67,4
61544,0 days 00:36:38.141884,114,192.168.239.7,4
61545,0 days 00:36:38.174290695,86,192.168.239.95,4
61546,0 days 00:36:39.442395871,86,192.168.239.95,4
61547,0 days 00:36:39.442425078,86,192.168.239.95,4
61548,0 days 00:36:39.467589932,86,192.168.239.95,4
61549,0 days 00:36:39.483123220,86,192.168.239.95,4
61550,0 days 00:36:39.675769834,129,192.168.239.67,4
61551,0 days 00:36:39.708153718,86,192.168.239.95,4
61552,0 days 00:36:39.787197591,126,192.168.239.67,4
61553,0 days 00:36:39.787225900,86,192.168.239.95,4
61554,0 days 00:36:41.393151049,351,192.168.239.67,4
61555,0 days 00:36:41.449418575,91,192.168.239.7,4
61556,0 days 00:36:41.463384163,92,192.168.239.67,4
61557,0 days 00:36:41.474088802,95,192.168.239.67,4
61558,0 days 00:36:41.532740615,88,192.168.239.7,4
61559,0 days 00:36:41.569741174,135,192.168.239.67,4
61560,0 days 00:36:41.570145162,99,192.168.239.7,4
61561,0 days 00:36:41.572210978,1287,192.168.239.7,4
61562,0 days 00:36:41.572211296,1292,192.168.239.67,4
61563,0 days 00:36:41.572306275,1292,192.168.239.67,4
61564,0 days 00:36:41.572917208,680,192.168.239.67,4
61565,0 days 00:36:41.582357466,95,192.168.239.7,4
61566,0 days 00:36:41.627387690,88,192.168.239.67,4
61567,0 days 00:36:42.065220498,1287,192.168.239.7,4
61568,0 days 00:36:42.065282657,1292,192.168.239.7,4
61569,0 days 00:36:42.065296174,1099,192.168.239.7,4
61570,0 days 00:36:42.149013339,92,192.168.239.67,4
61571,0 days 00:36:42.159470094,95,192.168.239.7,4
61572,0 days 00:36:42.340171600,88,192.168.239.7,4
61573,0 days 00:36:42.393324173,88,192.168.239.7,4
61574,0 days 00:36:42.647309873,128,192.168.239.7,4
61575,0 days 00:36:42.648129282,99,192.168.239.7,4
61576,0 days 00:36:42.703181829,88,192.168.239.7,4
61577,0 days 00:36:43.538504697,86,192.168.239.95,4
61578,0 days 00:36:43.776079191,86,192.168.239.95,4
61579,0 days 00:36:44.008572712,86,192.168.239.67,4
61580,0 days 00:36:46.057580969,315,192.168.239.7,4
61581,0 days 00:36:46.060983197,99,192.168.239.67,4
61582,0 days 00:36:46.066835044,171,192.168.239.67,4
61583,0 days 00:36:46.068123589,158,192.168.239.7,4
61584,0 days 00:36:46.069189827,125,192.168.239.67,4
61585,0 days 00:36:46.069409844,125,192.168.239.7,4
61586,0 days 00:36:46.071797853,733,192.168.239.67,4
61587,0 days 00:36:46.230985742,86,192.168.239.95,4
61588,0 days 00:36:46.231028195,92,192.168.239.67,4
61589,0 days 00:36:46.231028464,86,192.168.239.95,4
61590,0 days 00:36:46.231028516,125,192.168.239.67,4
61591,0 days 00:36:46.231087608,86,192.168.239.95,4
61592,0 days 00:36:46.231087687,125,192.168.239.7,4
61593,0 days 00:36:46.231266721,111,192.168.239.67,4
61594,0 days 00:36:46.231267292,115,192.168.239.67,4
61595,0 days 00:36:46.232416613,115,192.168.239.7,4
61596,0 days 00:36:46.241670098,95,192.168.239.67,4
61597,0 days 00:36:46.258240487,86,192.168.239.95,4
61598,0 days 00:36:46.274378910,86,192.168.239.95,4
61599,0 days 00:36:46.274407072,86,192.168.239.95,4
61600,0 days 00:36:46.286155669,181,192.168.239.67,4
61601,0 days 00:36:46.286201295,86,192.168.239.95,4
61602,0 days 00:36:46.286228856,1294,192.168.239.7,4
61603,0 days 00:36:46.286235430,86,192.168.239.95,4
61604,0 days 00:36:46.289948136,425,192.168.239.67,4
61605,0 days 00:36:46.289948435,125,192.168.239.7,4
61606,0 days 00:36:46.289974199,86,192.168.239.95,4
61607,0 days 00:36:46.289998692,86,192.168.239.95,4
61608,0 days 00:36:46.290732035,121,192.168.239.67,4
61609,0 days 00:36:46.291343978,125,192.168.239.7,4
61610,0 days 00:36:46.291553271,443,192.168.239.67,4
61611,0 days 00:36:46.291918656,125,192.168.239.67,4
61612,0 days 00:36:46.297504566,134,192.168.239.7,4
61613,0 days 00:36:46.297923222,99,192.168.239.7,4
61614,0 days 00:36:46.304043983,1287,192.168.239.7,4
61615,0 days 00:36:46.304076702,1292,192.168.239.67,4
61616,0 days 00:36:46.304076782,1292,192.168.239.67,4
61617,0 days 00:36:46.304076832,1292,192.168.239.67,4
61618,0 days 00:36:46.304274770,694,192.168.239.67,4
61619,0 days 00:36:46.313918278,95,192.168.239.7,4
61620,0 days 00:36:46.339799646,86,192.168.239.95,4
61621,0 days 00:36:46.339800293,125,192.168.239.67,4
61622,0 days 00:36:46.354048768,123,192.168.239.7,4
61623,0 days 00:36:46.358119307,88,192.168.239.67,4
61624,0 days 00:36:46.359417963,86,192.168.239.95,4
61625,0 days 00:36:46.362884942,1292,192.168.239.67,4
61626,0 days 00:36:46.362923331,1292,192.168.239.67,4
61627,0 days 00:36:46.362929104,1292,192.168.239.67,4
61628,0 days 00:36:46.362933349,1292,192.168.239.67,4
61629,0 days 00:36:46.362937466,1292,192.168.239.7,4
61630,0 days 00:36:46.362941943,388,192.168.239.67,4
61631,0 days 00:36:46.362960720,110,192.168.239.67,4
61632,0 days 00:36:46.364653311,124,192.168.239.67,4
61633,0 days 00:36:46.364743535,124,192.168.239.67,4
61634,0 days 00:36:46.383013230,66,192.168.239.95,4
61635,0 days 00:36:46.383013388,337,192.168.239.7,4
61636,0 days 00:36:46.383045360,66,192.168.239.95,4
61637,0 days 00:36:46.383196266,93,192.168.239.67,4
61638,0 days 00:36:46.386491243,86,192.168.239.95,4
61639,0 days 00:36:46.408733832,94,192.168.239.7,4
61640,0 days 00:36:46.433927143,233,192.168.239.67,4
61641,0 days 00:36:46.434301878,97,192.168.239.7,4
61642,0 days 00:36:46.435366222,121,192.168.239.7,4
61643,0 days 00:36:46.462258149,94,192.168.239.67,4
61644,0 days 00:36:46.464296526,87,192.168.239.7,4
61645,0 days 00:36:46.472636764,125,192.168.239.7,4
61646,0 days 00:36:46.472655944,98,192.168.239.95,4
61647,0 days 00:36:46.472768321,148,192.168.239.95,4
61648,0 days 00:36:46.472768350,185,192.168.239.95,4
61649,0 days 00:36:46.472773250,98,192.168.239.95,4
61650,0 days 00:36:46.472779537,86,192.168.239.95,4
61651,0 days 00:36:46.473990635,121,192.168.239.7,4
61652,0 days 00:36:46.474008408,125,192.168.239.67,4
61653,0 days 00:36:46.524796775,86,192.168.239.7,4
61654,0 days 00:36:46.564278478,86,192.168.239.7,4
61655,0 days 00:36:46.564278910,90,192.168.239.7,4
61656,0 days 00:36:46.570319585,86,192.168.239.95,4
61657,0 days 00:36:46.589893928,94,192.168.239.67,4
61658,0 days 00:36:46.599027220,86,192.168.239.7,4
61659,0 days 00:36:46.603769494,183,192.168.239.7,4
61660,0 days 00:36:46.604135953,195,192.168.239.7,4
61661,0 days 00:36:46.606754271,212,192.168.239.67,4
61662,0 days 00:36:46.607203559,125,192.168.239.7,4
61663,0 days 00:36:46.637443642,86,192.168.239.95,4
61664,0 days 00:36:46.637444016,86,192.168.239.95,4
61665,0 days 00:36:46.638188467,125,192.168.239.67,4
61666,0 days 00:36:46.673289962,182,192.168.239.7,4
61667,0 days 00:36:46.673313597,86,192.168.239.95,4
61668,0 days 00:36:46.674871838,1294,192.168.239.67,4
61669,0 days 00:36:46.676812384,1294,192.168.239.67,4
61670,0 days 00:36:46.677108707,398,192.168.239.67,4
61671,0 days 00:36:46.677144104,121,192.168.239.7,4
61672,0 days 00:36:46.677923213,156,192.168.239.67,4
61673,0 days 00:36:46.677965878,86,192.168.239.95,4
61674,0 days 00:36:46.678355173,125,192.168.239.7,4
61675,0 days 00:36:46.689264847,127,192.168.239.7,4
61676,0 days 00:36:46.717988821,86,192.168.239.95,4
61677,0 days 00:36:46.739374299,90,192.168.239.7,4
61678,0 days 00:36:46.765043159,95,192.168.239.67,4
61679,0 days 00:36:46.792611807,1288,192.168.239.7,4
61680,0 days 00:36:46.792612167,1292,192.168.239.7,4
61681,0 days 00:36:46.792642211,1292,192.168.239.67,4
61682,0 days 00:36:46.792642263,1292,192.168.239.67,4
61683,0 days 00:36:46.793013066,98,192.168.239.7,4
61684,0 days 00:36:46.793112500,94,192.168.239.7,4
61685,0 days 00:36:46.796178822,445,192.168.239.67,4
61686,0 days 00:36:46.796179082,242,192.168.239.7,4
61687,0 days 00:36:46.796186262,1292,192.168.239.7,4
61688,0 days 00:36:46.796186470,1292,192.168.239.67,4
61689,0 days 00:36:46.796186517,1292,192.168.239.67,4
61690,0 days 00:36:46.796186563,1292,192.168.239.67,4
61691,0 days 00:36:46.796186612,1292,192.168.239.67,4
61692,0 days 00:36:46.796186661,301,192.168.239.7,4
61693,0 days 00:36:46.796186708,192,192.168.239.7,4
61694,0 days 00:36:46.796405018,97,192.168.239.7,4
61695,0 days 00:36:46.796772127,94,192.168.239.7,4
61696,0 days 00:36:46.796824814,94,192.168.239.7,4
61697,0 days 00:36:46.796865596,94,192.168.239.67,4
61698,0 days 00:36:46.796906146,94,192.168.239.67,4
61699,0 days 00:36:46.797684914,155,192.168.239.7,4
61700,0 days 00:36:46.797685085,1354,192.168.239.67,4
61701,0 days 00:36:46.797714910,86,192.168.239.95,4
61702,0 days 00:36:46.797737987,86,192.168.239.95,4
61703,0 days 00:36:46.799380944,121,192.168.239.67,4
61704,0 days 00:36:46.800197380,1354,192.168.239.67,4
61705,0 days 00:36:46.802045311,1049,192.168.239.7,4
61706,0 days 00:36:46.802123014,86,192.168.239.95,4
61707,0 days 00:36:46.802746869,1354,192.168.239.67,4
61708,0 days 00:36:46.804156776,1354,192.168.239.67,4
61709,0 days 00:36:46.804264419,86,192.168.239.95,4
61710,0 days 00:36:46.807558670,474,192.168.239.7,4
61711,0 days 00:36:46.810126707,125,192.168.239.67,4
61712,0 days 00:36:46.821777012,94,192.168.239.67,4
61713,0 days 00:36:46.826269009,187,192.168.239.67,4
61714,0 days 00:36:46.857316045,86,192.168.239.95,4
61715,0 days 00:36:46.857316465,86,192.168.239.67,4
61716,0 days 00:36:46.857408080,87,192.168.239.67,4
61717,0 days 00:36:46.865476790,89,192.168.239.67,4
61718,0 days 00:36:46.882465380,148,192.168.239.67,4
61719,0 days 00:36:46.891670509,94,192.168.239.7,4
61720,0 days 00:36:46.904956329,128,192.168.239.67,4
61721,0 days 00:36:46.904956470,83,192.168.239.7,4
61722,0 days 00:36:46.905220312,97,192.168.239.67,4
61723,0 days 00:36:46.931204946,94,192.168.239.7,4
61724,0 days 00:36:46.952422639,131,192.168.239.67,4
