No.,Time,Length,Device IP,Day
89056,0 days 01:08:34.548238309,331,192.168.239.7,5
89057,0 days 01:08:34.634191189,101,192.168.239.7,5
89058,0 days 01:08:34.655610766,90,192.168.239.7,5
89059,0 days 01:08:34.672830092,66,192.168.239.95,5
89060,0 days 01:08:34.689248368,95,192.168.239.7,5
89061,0 days 01:08:34.748263994,97,192.168.239.7,5
89062,0 days 01:08:34.748291921,66,192.168.239.95,5
89063,0 days 01:08:35.053973472,165,192.168.239.7,5
89064,0 days 01:08:35.054364290,98,192.168.239.7,5
89065,0 days 01:08:35.118199770,87,192.168.239.7,5
89066,0 days 01:08:36.882513557,86,192.168.239.7,5
89067,0 days 01:08:36.891033143,78,192.168.239.67,5
89068,0 days 01:08:40.466509666,86,192.168.239.95,5
89069,0 days 01:08:40.560810213,86,192.168.239.95,5
89070,0 days 01:08:42.060937745,1287,192.168.239.67,5
89071,0 days 01:08:42.061001737,1118,192.168.239.7,5
89072,0 days 01:08:42.279296476,1287,192.168.239.7,5
89073,0 days 01:08:42.281435067,92,192.168.239.7,5
89074,0 days 01:08:42.289104223,95,192.168.239.67,5
89075,0 days 01:08:42.325840776,88,192.168.239.7,5
89076,0 days 01:08:42.393255199,89,192.168.239.7,5
89077,0 days 01:08:42.491891013,134,192.168.239.7,5
89078,0 days 01:08:42.492285590,99,192.168.239.67,5
89079,0 days 01:08:42.540846373,88,192.168.239.67,5
89080,0 days 01:08:42.897996426,86,192.168.239.7,5
89081,0 days 01:08:44.606514503,86,192.168.239.95,5
89082,0 days 01:08:44.701659711,86,192.168.239.95,5
89083,0 days 01:08:45.039703045,731,192.168.239.67,5
89084,0 days 01:08:45.191478591,92,192.168.239.7,5
89085,0 days 01:08:45.199062094,95,192.168.239.67,5
89086,0 days 01:08:45.396509207,270,192.168.239.7,5
89087,0 days 01:08:45.396814340,96,192.168.239.7,5
89088,0 days 01:08:45.397299691,1287,192.168.239.7,5
89089,0 days 01:08:45.397299875,1292,192.168.239.67,5
89090,0 days 01:08:45.397299930,1292,192.168.239.67,5
89091,0 days 01:08:45.397299982,626,192.168.239.67,5
89092,0 days 01:08:45.397300040,1286,192.168.239.7,5
89093,0 days 01:08:45.397300097,1292,192.168.239.7,5
89094,0 days 01:08:45.397300153,697,192.168.239.67,5
89095,0 days 01:08:45.397615037,102,192.168.239.7,5
89096,0 days 01:08:45.397695430,97,192.168.239.7,5
89097,0 days 01:08:45.397732056,97,192.168.239.7,5
89098,0 days 01:08:45.397760889,97,192.168.239.7,5
89099,0 days 01:08:45.397789695,97,192.168.239.7,5
89100,0 days 01:08:45.397817117,97,192.168.239.67,5
89101,0 days 01:08:45.397845701,95,192.168.239.67,5
89102,0 days 01:08:45.398877944,101,192.168.239.7,5
89103,0 days 01:08:45.424753059,95,192.168.239.67,5
89104,0 days 01:08:45.427167563,104,192.168.239.7,5
89105,0 days 01:08:45.427332822,116,192.168.239.7,5
89106,0 days 01:08:45.427368769,104,192.168.239.67,5
89107,0 days 01:08:45.427457029,116,192.168.239.67,5
89108,0 days 01:08:45.427937098,1292,192.168.239.7,5
89109,0 days 01:08:45.428061678,135,192.168.239.67,5
89110,0 days 01:08:45.428193295,856,192.168.239.7,5
89111,0 days 01:08:45.439879034,88,192.168.239.7,5
89112,0 days 01:08:45.446030092,733,192.168.239.7,5
89113,0 days 01:08:45.450403451,143,192.168.239.67,5
89114,0 days 01:08:45.451498448,165,192.168.239.7,5
89115,0 days 01:08:45.511764956,155,192.168.239.7,5
89116,0 days 01:08:45.512646535,177,192.168.239.7,5
89117,0 days 01:08:45.513259832,1292,192.168.239.7,5
89118,0 days 01:08:45.513515347,142,192.168.239.67,5
89119,0 days 01:08:45.513861399,709,192.168.239.7,5
89120,0 days 01:08:45.514316348,1292,192.168.239.7,5
89121,0 days 01:08:45.514526008,844,192.168.239.7,5
89122,0 days 01:08:45.515223561,125,192.168.239.67,5
89123,0 days 01:08:45.527309335,1292,192.168.239.67,5
89124,0 days 01:08:45.530597750,1292,192.168.239.7,5
89125,0 days 01:08:45.530598089,861,192.168.239.7,5
89126,0 days 01:08:45.531082002,259,192.168.239.7,5
89127,0 days 01:08:45.531082173,86,192.168.239.67,5
89128,0 days 01:08:45.531262161,140,192.168.239.67,5
89129,0 days 01:08:45.531369071,93,192.168.239.67,5
89130,0 days 01:08:45.536516593,92,192.168.239.7,5
89131,0 days 01:08:45.544141410,95,192.168.239.67,5
89132,0 days 01:08:45.557161559,94,192.168.239.67,5
89133,0 days 01:08:45.566426695,1292,192.168.239.67,5
89134,0 days 01:08:45.568077288,1292,192.168.239.7,5
89135,0 days 01:08:45.568816888,110,192.168.239.7,5
89136,0 days 01:08:45.569343469,83,192.168.239.67,5
89137,0 days 01:08:45.569552986,93,192.168.239.67,5
89138,0 days 01:08:45.601881193,1292,192.168.239.67,5
89139,0 days 01:08:45.601881478,1292,192.168.239.7,5
89140,0 days 01:08:45.602088922,1292,192.168.239.7,5
89141,0 days 01:08:45.602089132,273,192.168.239.7,5
89142,0 days 01:08:45.602311218,101,192.168.239.7,5
89143,0 days 01:08:45.603380066,839,192.168.239.7,5
89144,0 days 01:08:45.638859343,1292,192.168.239.7,5
89145,0 days 01:08:45.642525617,86,192.168.239.95,5
89146,0 days 01:08:45.644893254,1292,192.168.239.67,5
89147,0 days 01:08:45.645864580,222,192.168.239.7,5
89148,0 days 01:08:45.653227014,1287,192.168.239.7,5
89149,0 days 01:08:45.653227361,1292,192.168.239.67,5
89150,0 days 01:08:45.653227409,1292,192.168.239.67,5
89151,0 days 01:08:45.653265302,592,192.168.239.67,5
89152,0 days 01:08:45.653614816,99,192.168.239.67,5
89153,0 days 01:08:45.654943414,1213,192.168.239.7,5
89154,0 days 01:08:45.655174350,86,192.168.239.95,5
89155,0 days 01:08:45.655174514,125,192.168.239.7,5
89156,0 days 01:08:45.660699244,95,192.168.239.67,5
89157,0 days 01:08:45.662288241,183,192.168.239.7,5
89158,0 days 01:08:45.664433489,604,192.168.239.7,5
89159,0 days 01:08:45.664679801,97,192.168.239.67,5
89160,0 days 01:08:45.692094664,125,192.168.239.67,5
89161,0 days 01:08:45.694694303,183,192.168.239.67,5
89162,0 days 01:08:45.694694432,89,192.168.239.67,5
89163,0 days 01:08:45.694815429,96,192.168.239.7,5
89164,0 days 01:08:45.694908083,95,192.168.239.67,5
89165,0 days 01:08:45.696460383,580,192.168.239.7,5
89166,0 days 01:08:45.696460428,183,192.168.239.7,5
89167,0 days 01:08:45.696584755,93,192.168.239.67,5
89168,0 days 01:08:45.698465923,86,192.168.239.95,5
89169,0 days 01:08:45.699159703,1022,192.168.239.7,5
89170,0 days 01:08:45.699265573,94,192.168.239.67,5
89171,0 days 01:08:45.701443895,1292,192.168.239.7,5
89172,0 days 01:08:45.701485032,1292,192.168.239.67,5
89173,0 days 01:08:45.701491472,1292,192.168.239.7,5
89174,0 days 01:08:45.701497698,1292,192.168.239.7,5
89175,0 days 01:08:45.701503050,1292,192.168.239.67,5
89176,0 days 01:08:45.701509741,220,192.168.239.67,5
89177,0 days 01:08:45.701533873,111,192.168.239.7,5
89178,0 days 01:08:45.702065838,87,192.168.239.7,5
89179,0 days 01:08:45.703289597,144,192.168.239.7,5
89180,0 days 01:08:45.703344200,144,192.168.239.67,5
89181,0 days 01:08:45.704636036,88,192.168.239.67,5
89182,0 days 01:08:45.722256535,86,192.168.239.67,5
89183,0 days 01:08:45.726486620,90,192.168.239.7,5
89184,0 days 01:08:45.729875889,557,192.168.239.67,5
89185,0 days 01:08:45.729876242,84,192.168.239.67,5
89186,0 days 01:08:45.730287692,97,192.168.239.7,5
89187,0 days 01:08:45.730834269,168,192.168.239.7,5
89188,0 days 01:08:45.730859772,86,192.168.239.95,5
89189,0 days 01:08:45.733561924,125,192.168.239.67,5
89190,0 days 01:08:45.751831740,95,192.168.239.7,5
89191,0 days 01:08:45.756188104,94,192.168.239.7,5
89192,0 days 01:08:45.765869677,234,192.168.239.67,5
89193,0 days 01:08:45.766304269,98,192.168.239.67,5
89194,0 days 01:08:45.766309222,337,192.168.239.67,5
89195,0 days 01:08:45.766777832,86,192.168.239.7,5
89196,0 days 01:08:45.766813705,78,192.168.239.7,5
89197,0 days 01:08:45.791902208,95,192.168.239.7,5
89198,0 days 01:08:45.792351116,87,192.168.239.67,5
89199,0 days 01:08:45.808768703,86,192.168.239.95,5
89200,0 days 01:08:45.811176325,87,192.168.239.67,5
89201,0 days 01:08:45.827406805,86,192.168.239.7,5
89202,0 days 01:08:45.832989725,86,192.168.239.7,5
89203,0 days 01:08:45.832990162,84,192.168.239.67,5
89204,0 days 01:08:45.834667399,87,192.168.239.67,5
89205,0 days 01:08:45.848224033,95,192.168.239.67,5
89206,0 days 01:08:45.875720411,203,192.168.239.67,5
89207,0 days 01:08:45.877889439,215,192.168.239.67,5
89208,0 days 01:08:45.879054734,212,192.168.239.7,5
89209,0 days 01:08:45.879503846,125,192.168.239.7,5
89210,0 days 01:08:45.946261480,86,192.168.239.95,5
89211,0 days 01:08:45.946261852,125,192.168.239.7,5
89212,0 days 01:08:45.986506521,86,192.168.239.95,5
89213,0 days 01:08:46.016408582,182,192.168.239.7,5
89214,0 days 01:08:46.016408946,1294,192.168.239.7,5
89215,0 days 01:08:46.016452237,86,192.168.239.95,5
89216,0 days 01:08:46.016476155,86,192.168.239.95,5
89217,0 days 01:08:46.016916865,1294,192.168.239.7,5
89218,0 days 01:08:46.016931756,86,192.168.239.95,5
89219,0 days 01:08:46.017304251,398,192.168.239.7,5
89220,0 days 01:08:46.017304487,125,192.168.239.67,5
89221,0 days 01:08:46.017322995,86,192.168.239.95,5
89222,0 days 01:08:46.017343189,86,192.168.239.95,5
89223,0 days 01:08:46.017525150,125,192.168.239.67,5
89224,0 days 01:08:46.019103721,121,192.168.239.7,5
89225,0 days 01:08:46.033198043,129,192.168.239.67,5
89226,0 days 01:08:46.057397123,335,192.168.239.7,5
89227,0 days 01:08:46.070635718,91,192.168.239.67,5
89228,0 days 01:08:46.078175656,95,192.168.239.67,5
89229,0 days 01:08:46.086355647,86,192.168.239.95,5
89230,0 days 01:08:46.086356009,86,192.168.239.95,5
89231,0 days 01:08:46.122854014,1287,192.168.239.7,5
89232,0 days 01:08:46.122854232,1292,192.168.239.67,5
89233,0 days 01:08:46.123270883,98,192.168.239.67,5
89234,0 days 01:08:46.123546710,1292,192.168.239.67,5
89235,0 days 01:08:46.123546915,1292,192.168.239.67,5
89236,0 days 01:08:46.123546967,1292,192.168.239.7,5
89237,0 days 01:08:46.123547018,1292,192.168.239.67,5
89238,0 days 01:08:46.123547070,1292,192.168.239.67,5
89239,0 days 01:08:46.123547122,1292,192.168.239.7,5
89240,0 days 01:08:46.123547169,1292,192.168.239.67,5
89241,0 days 01:08:46.123547220,321,192.168.239.67,5
89242,0 days 01:08:46.123573111,160,192.168.239.67,5
89243,0 days 01:08:46.123758156,94,192.168.239.67,5
89244,0 days 01:08:46.150738369,191,192.168.239.7,5
89245,0 days 01:08:46.165438136,88,192.168.239.67,5
89246,0 days 01:08:46.187734533,91,192.168.239.7,5
89247,0 days 01:08:46.194169305,95,192.168.239.67,5
89248,0 days 01:08:46.194349352,150,192.168.239.7,5
89249,0 days 01:08:46.215302158,446,192.168.239.67,5
89250,0 days 01:08:46.215617306,98,192.168.239.67,5
89251,0 days 01:08:46.215645449,212,192.168.239.7,5
89252,0 days 01:08:46.219801048,129,192.168.239.7,5
89253,0 days 01:08:46.219802021,84,192.168.239.67,5
89254,0 days 01:08:46.220018935,99,192.168.239.7,5
89255,0 days 01:08:46.226554928,95,192.168.239.7,5
89256,0 days 01:08:46.229936087,95,192.168.239.67,5
89257,0 days 01:08:46.240159707,133,192.168.239.67,5
89258,0 days 01:08:46.240159913,84,192.168.239.7,5
89259,0 days 01:08:46.240550137,98,192.168.239.7,5
89260,0 days 01:08:46.266047507,95,192.168.239.7,5
89261,0 days 01:08:46.268798471,87,192.168.239.67,5
89262,0 days 01:08:46.294768452,87,192.168.239.67,5
89263,0 days 01:08:46.300808177,87,192.168.239.67,5
89264,0 days 01:08:46.310902886,86,192.168.239.95,5
89265,0 days 01:08:46.314906388,357,192.168.239.67,5
89266,0 days 01:08:46.314946894,86,192.168.239.95,5
89267,0 days 01:08:46.610511535,86,192.168.239.95,5
89268,0 days 01:08:46.665370380,86,192.168.239.95,5
89269,0 days 01:08:47.064415288,1247,192.168.239.67,5
89270,0 days 01:08:47.220911271,1247,192.168.239.7,5
89271,0 days 01:08:47.251111651,91,192.168.239.67,5
89272,0 days 01:08:47.257804141,95,192.168.239.7,5
89273,0 days 01:08:47.288239462,129,192.168.239.7,5
89274,0 days 01:08:47.288239820,84,192.168.239.7,5
89275,0 days 01:08:47.288239872,88,192.168.239.67,5
89276,0 days 01:08:47.288644837,99,192.168.239.7,5
89277,0 days 01:08:47.296163749,95,192.168.239.67,5
89278,0 days 01:08:47.328054501,88,192.168.239.7,5
89279,0 days 01:08:48.658504671,86,192.168.239.95,5
89280,0 days 01:08:48.704338062,86,192.168.239.95,5
89281,0 days 01:08:49.493087653,202,192.168.239.67,5
89282,0 days 01:08:49.504895054,95,192.168.239.7,5
89283,0 days 01:08:51.476684723,129,192.168.239.67,5
89284,0 days 01:08:51.632904992,203,192.168.239.67,5
89285,0 days 01:08:51.663222136,86,192.168.239.95,5
89286,0 days 01:08:51.741211526,126,192.168.239.7,5
89287,0 days 01:08:51.741241087,86,192.168.239.95,5
89288,0 days 01:08:52.155162631,86,192.168.239.95,5
89289,0 days 01:08:53.032434111,1287,192.168.239.67,5
89290,0 days 01:08:53.032499031,1292,192.168.239.67,5
89291,0 days 01:08:53.032511323,764,192.168.239.67,5
89292,0 days 01:08:53.178823551,90,192.168.239.7,5
89293,0 days 01:08:53.187310467,95,192.168.239.7,5
89294,0 days 01:08:53.190462219,87,192.168.239.7,5
89295,0 days 01:08:53.217660129,87,192.168.239.67,5
89296,0 days 01:08:53.383843982,310,192.168.239.67,5
89297,0 days 01:08:53.384087239,96,192.168.239.7,5
89298,0 days 01:08:53.384325423,129,192.168.239.7,5
89299,0 days 01:08:53.384545014,98,192.168.239.7,5
89300,0 days 01:08:53.432140169,87,192.168.239.67,5
89301,0 days 01:08:54.966518447,86,192.168.239.95,5
89302,0 days 01:08:55.030321811,86,192.168.239.95,5
89303,0 days 01:08:56.059472630,106,192.168.239.67,5
89304,0 days 01:08:56.105023558,362,192.168.239.7,5
89305,0 days 01:08:56.109424929,106,192.168.239.67,5
89306,0 days 01:08:56.110037179,106,192.168.239.7,5
89307,0 days 01:08:56.123183662,140,192.168.239.67,5
89308,0 days 01:08:56.124386847,144,192.168.239.67,5
89309,0 days 01:08:56.170544644,218,192.168.239.7,5
89310,0 days 01:08:56.185450385,1292,192.168.239.67,5
89311,0 days 01:08:56.190039976,140,192.168.239.67,5
89312,0 days 01:08:56.191334407,163,192.168.239.67,5
89313,0 days 01:08:56.201632047,86,192.168.239.95,5
89314,0 days 01:08:56.281417788,1292,192.168.239.7,5
89315,0 days 01:08:56.288079887,1292,192.168.239.7,5
89316,0 days 01:08:56.288080256,862,192.168.239.67,5
89317,0 days 01:08:56.288114821,250,192.168.239.7,5
89318,0 days 01:08:56.288114879,86,192.168.239.67,5
89319,0 days 01:08:56.288799029,140,192.168.239.67,5
89320,0 days 01:08:56.288905798,93,192.168.239.7,5
89321,0 days 01:08:56.289226870,794,192.168.239.67,5
89322,0 days 01:08:56.317717230,182,192.168.239.67,5
89323,0 days 01:08:56.344982477,95,192.168.239.7,5
89324,0 days 01:08:56.347673615,91,192.168.239.7,5
89325,0 days 01:08:56.377304484,94,192.168.239.67,5
89326,0 days 01:08:56.763571317,1243,192.168.239.7,5
89327,0 days 01:08:56.763571675,237,192.168.239.67,5
89328,0 days 01:08:56.763571725,1243,192.168.239.67,5
89329,0 days 01:08:56.763979747,97,192.168.239.7,5
89330,0 days 01:08:56.764080607,95,192.168.239.7,5
89331,0 days 01:08:56.770092069,92,192.168.239.7,5
89332,0 days 01:08:56.770207369,97,192.168.239.67,5
89333,0 days 01:08:56.774752723,1288,192.168.239.7,5
89334,0 days 01:08:56.774799745,582,192.168.239.7,5
89335,0 days 01:08:56.797323255,89,192.168.239.67,5
89336,0 days 01:08:56.797641621,97,192.168.239.67,5
89337,0 days 01:08:56.814141934,92,192.168.239.67,5
89338,0 days 01:08:56.824784394,95,192.168.239.7,5
89339,0 days 01:08:56.844177549,90,192.168.239.7,5
89340,0 days 01:08:56.856777930,95,192.168.239.67,5
89341,0 days 01:08:56.881284470,87,192.168.239.67,5
89342,0 days 01:08:57.275851662,319,192.168.239.67,5
89343,0 days 01:08:57.275851811,315,192.168.239.7,5
89344,0 days 01:08:57.276123353,98,192.168.239.67,5
89345,0 days 01:08:57.281230909,332,192.168.239.7,5
89346,0 days 01:08:57.336104482,90,192.168.239.7,5
89347,0 days 01:08:57.352747125,95,192.168.239.67,5
89348,0 days 01:08:57.685225635,346,192.168.239.67,5
89349,0 days 01:08:57.685568114,98,192.168.239.7,5
89350,0 days 01:08:57.751313830,87,192.168.239.67,5
89351,0 days 01:08:58.504138922,111,192.168.239.67,5
89352,0 days 01:08:58.505163337,115,192.168.239.7,5
89353,0 days 01:08:58.537421438,86,192.168.239.95,5
89354,0 days 01:09:05.620972690,101,192.168.239.67,5
89355,0 days 01:09:05.693016773,66,192.168.239.95,5
89356,0 days 01:09:05.771134636,97,192.168.239.67,5
89357,0 days 01:09:05.771162464,66,192.168.239.95,5
89358,0 days 01:09:06.051960317,733,192.168.239.7,5
89359,0 days 01:09:06.184092344,92,192.168.239.67,5
89360,0 days 01:09:06.191620998,95,192.168.239.67,5
89361,0 days 01:09:06.267035695,1287,192.168.239.7,5
89362,0 days 01:09:06.267035988,1292,192.168.239.67,5
89363,0 days 01:09:06.267455096,99,192.168.239.67,5
89364,0 days 01:09:06.267589116,1265,192.168.239.67,5
89365,0 days 01:09:06.269117672,96,192.168.239.7,5
89366,0 days 01:09:06.269247027,1292,192.168.239.7,5
89367,0 days 01:09:06.269247289,621,192.168.239.7,5
89368,0 days 01:09:06.269412796,96,192.168.239.67,5
89369,0 days 01:09:06.269472313,94,192.168.239.67,5
89370,0 days 01:09:06.305527487,88,192.168.239.67,5
89371,0 days 01:09:06.325222864,125,192.168.239.67,5
89372,0 days 01:09:06.334297262,1292,192.168.239.7,5
89373,0 days 01:09:06.334349512,1292,192.168.239.7,5
89374,0 days 01:09:06.334356927,1292,192.168.239.67,5
89375,0 days 01:09:06.334362973,1292,192.168.239.7,5
89376,0 days 01:09:06.334386239,1292,192.168.239.7,5
89377,0 days 01:09:06.334394156,243,192.168.239.67,5
89378,0 days 01:09:06.334418366,111,192.168.239.67,5
89379,0 days 01:09:06.336142121,144,192.168.239.7,5
89380,0 days 01:09:06.336204995,144,192.168.239.7,5
89381,0 days 01:09:06.357936695,90,192.168.239.7,5
89382,0 days 01:09:06.383419524,95,192.168.239.67,5
89383,0 days 01:09:06.416910577,234,192.168.239.7,5
89384,0 days 01:09:06.416910857,157,192.168.239.7,5
89385,0 days 01:09:06.417252515,98,192.168.239.67,5
89386,0 days 01:09:06.441339211,87,192.168.239.67,5
89387,0 days 01:09:06.442716286,95,192.168.239.7,5
89388,0 days 01:09:06.482392504,87,192.168.239.67,5
89389,0 days 01:09:06.516565449,87,192.168.239.67,5
89390,0 days 01:09:06.534204027,92,192.168.239.7,5
89391,0 days 01:09:06.551687654,87,192.168.239.67,5
89392,0 days 01:09:06.561315266,87,192.168.239.7,5
89393,0 days 01:09:06.561913524,90,192.168.239.67,5
89394,0 days 01:09:06.562338246,88,192.168.239.7,5
89395,0 days 01:09:06.563595174,203,192.168.239.7,5
89396,0 days 01:09:06.576105097,95,192.168.239.7,5
89397,0 days 01:09:06.798830301,215,192.168.239.7,5
89398,0 days 01:09:06.800006082,212,192.168.239.7,5
89399,0 days 01:09:06.800424215,125,192.168.239.7,5
89400,0 days 01:09:06.831835468,448,192.168.239.67,5
89401,0 days 01:09:06.832199398,98,192.168.239.7,5
89402,0 days 01:09:06.836343385,199,192.168.239.7,5
89403,0 days 01:09:06.851386346,95,192.168.239.67,5
89404,0 days 01:09:06.881346283,86,192.168.239.95,5
89405,0 days 01:09:06.881346584,86,192.168.239.95,5
89406,0 days 01:09:06.881346637,125,192.168.239.67,5
89407,0 days 01:09:06.916865515,87,192.168.239.67,5
89408,0 days 01:09:06.922515078,86,192.168.239.95,5
89409,0 days 01:09:06.962633122,182,192.168.239.67,5
89410,0 days 01:09:06.962633416,1294,192.168.239.67,5
89411,0 days 01:09:06.962633468,1294,192.168.239.67,5
89412,0 days 01:09:06.962674069,86,192.168.239.95,5
89413,0 days 01:09:06.962699029,86,192.168.239.95,5
89414,0 days 01:09:06.962708166,86,192.168.239.95,5
89415,0 days 01:09:06.965016863,398,192.168.239.67,5
89416,0 days 01:09:06.965039238,86,192.168.239.95,5
89417,0 days 01:09:06.965126813,121,192.168.239.67,5
89418,0 days 01:09:06.965614830,156,192.168.239.67,5
89419,0 days 01:09:06.966178029,125,192.168.239.7,5
89420,0 days 01:09:06.974694227,129,192.168.239.7,5
89421,0 days 01:09:07.016717830,91,192.168.239.7,5
89422,0 days 01:09:07.024390081,95,192.168.239.67,5
89423,0 days 01:09:07.043323847,86,192.168.239.95,5
89424,0 days 01:09:07.045850548,86,192.168.239.95,5
89425,0 days 01:09:07.061469783,1287,192.168.239.67,5
89426,0 days 01:09:07.061470082,1292,192.168.239.67,5
89427,0 days 01:09:07.061470134,1292,192.168.239.7,5
89428,0 days 01:09:07.061672328,1292,192.168.239.7,5
89429,0 days 01:09:07.061672437,1292,192.168.239.67,5
89430,0 days 01:09:07.061672496,1292,192.168.239.7,5
89431,0 days 01:09:07.061672560,1292,192.168.239.7,5
89432,0 days 01:09:07.061672613,1292,192.168.239.67,5
89433,0 days 01:09:07.061672663,1292,192.168.239.7,5
89434,0 days 01:09:07.061828262,98,192.168.239.67,5
89435,0 days 01:09:07.061858587,277,192.168.239.67,5
89436,0 days 01:09:07.061858733,291,192.168.239.67,5
89437,0 days 01:09:07.062010979,94,192.168.239.67,5
89438,0 days 01:09:07.064354294,86,192.168.239.67,5
89439,0 days 01:09:07.064384599,78,192.168.239.7,5
89440,0 days 01:09:07.090507018,191,192.168.239.67,5
89441,0 days 01:09:07.101266133,87,192.168.239.7,5
89442,0 days 01:09:07.133825205,91,192.168.239.7,5
89443,0 days 01:09:07.141245450,95,192.168.239.67,5
89444,0 days 01:09:07.142362410,150,192.168.239.7,5
89445,0 days 01:09:07.167619441,129,192.168.239.67,5
89446,0 days 01:09:07.167893229,99,192.168.239.7,5
89447,0 days 01:09:07.181306334,133,192.168.239.7,5
89448,0 days 01:09:07.181306685,84,192.168.239.7,5
89449,0 days 01:09:07.181652766,98,192.168.239.7,5
89450,0 days 01:09:07.202422798,87,192.168.239.67,5
89451,0 days 01:09:07.207868056,95,192.168.239.7,5
89452,0 days 01:09:07.255886995,87,192.168.239.7,5
89453,0 days 01:09:08.066729961,1108,192.168.239.67,5
89454,0 days 01:09:08.229247578,1108,192.168.239.7,5
89455,0 days 01:09:08.231105900,91,192.168.239.67,5
89456,0 days 01:09:08.237767129,95,192.168.239.7,5
89457,0 days 01:09:08.256380257,129,192.168.239.67,5
89458,0 days 01:09:08.256380551,84,192.168.239.7,5
89459,0 days 01:09:08.256782903,99,192.168.239.7,5
89460,0 days 01:09:08.264310580,95,192.168.239.7,5
89461,0 days 01:09:08.313605589,85,192.168.239.7,5
89462,0 days 01:09:08.313899506,96,192.168.239.7,5
89463,0 days 01:09:08.392917900,88,192.168.239.7,5
89464,0 days 01:09:08.407889598,88,192.168.239.67,5
89465,0 days 01:09:09.254662155,87,192.168.239.7,5
89466,0 days 01:09:09.254725364,107,192.168.239.7,5
89467,0 days 01:09:09.254740466,107,192.168.239.7,5
89468,0 days 01:09:09.254752967,107,192.168.239.7,5
89469,0 days 01:09:11.063186465,167,192.168.239.7,5
89470,0 days 01:09:11.776950468,91,192.168.239.67,5
89471,0 days 01:09:11.866664370,87,192.168.239.67,5
89472,0 days 01:09:12.063112882,1287,192.168.239.67,5
89473,0 days 01:09:12.063174853,1292,192.168.239.7,5
89474,0 days 01:09:12.063188080,1292,192.168.239.67,5
89475,0 days 01:09:12.063199754,1292,192.168.239.7,5
89476,0 days 01:09:12.063211285,1292,192.168.239.67,5
89477,0 days 01:09:12.063222677,1292,192.168.239.67,5
89478,0 days 01:09:12.063234068,807,192.168.239.7,5
89479,0 days 01:09:12.065431134,42,192.168.239.7,5
89480,0 days 01:09:12.065449293,42,192.168.239.67,5
89481,0 days 01:09:12.152252015,93,192.168.239.7,5
89482,0 days 01:09:12.159902423,95,192.168.239.67,5
89483,0 days 01:09:12.196442548,88,192.168.239.7,5
89484,0 days 01:09:12.232982181,88,192.168.239.7,5
89485,0 days 01:09:12.285753620,1292,192.168.239.67,5
89486,0 days 01:09:12.286976467,93,192.168.239.7,5
89487,0 days 01:09:12.287335906,96,192.168.239.7,5
89488,0 days 01:09:12.311970114,88,192.168.239.7,5
89489,0 days 01:09:12.331314496,88,192.168.239.7,5
89490,0 days 01:09:12.347739712,88,192.168.239.67,5
89491,0 days 01:09:12.359529016,89,192.168.239.67,5
89492,0 days 01:09:12.533055266,134,192.168.239.7,5
89493,0 days 01:09:12.533409410,100,192.168.239.67,5
89494,0 days 01:09:12.572051625,88,192.168.239.7,5
89495,0 days 01:09:12.771670459,210,192.168.239.7,5
89496,0 days 01:09:12.928400579,86,192.168.239.7,5
89497,0 days 01:09:13.032075,1287,192.168.239.67,5
89498,0 days 01:09:13.032137736,1292,192.168.239.67,5
89499,0 days 01:09:13.032151055,764,192.168.239.67,5
89500,0 days 01:09:13.101677244,77,192.168.239.95,5
89501,0 days 01:09:13.116666315,90,192.168.239.67,5
89502,0 days 01:09:13.125323966,95,192.168.239.67,5
89503,0 days 01:09:13.141416344,87,192.168.239.67,5
89504,0 days 01:09:13.147010225,87,192.168.239.67,5
89505,0 days 01:09:13.213468713,77,192.168.239.95,5
89506,0 days 01:09:13.213504397,66,192.168.239.95,5
89507,0 days 01:09:13.278961529,295,192.168.239.7,5
89508,0 days 01:09:13.278995555,129,192.168.239.67,5
89509,0 days 01:09:13.279267038,96,192.168.239.7,5
89510,0 days 01:09:13.279433355,98,192.168.239.67,5
89511,0 days 01:09:13.321620504,87,192.168.239.7,5
89512,0 days 01:09:13.454618935,74,192.168.239.95,5
89513,0 days 01:09:13.772760365,210,192.168.239.7,5
89514,0 days 01:09:14.774054745,210,192.168.239.7,5
89515,0 days 01:09:15.774647923,210,192.168.239.7,5
89516,0 days 01:09:17.330542428,86,192.168.239.95,5
89517,0 days 01:09:17.330572064,86,192.168.239.95,5
89518,0 days 01:09:17.330591262,86,192.168.239.95,5
89519,0 days 01:09:17.431285223,86,192.168.239.95,5
89520,0 days 01:09:17.431469308,86,192.168.239.95,5
89521,0 days 01:09:17.447997852,86,192.168.239.95,5
89522,0 days 01:09:19.394427788,99,192.168.239.7,5
89523,0 days 01:09:19.409321438,95,192.168.239.67,5
89524,0 days 01:09:21.742868442,129,192.168.239.67,5
89525,0 days 01:09:21.790548721,86,192.168.239.95,5
89526,0 days 01:09:21.872575643,126,192.168.239.67,5
89527,0 days 01:09:21.872603637,86,192.168.239.95,5
89528,0 days 01:09:23.900104456,111,192.168.239.7,5
89529,0 days 01:09:23.901106912,115,192.168.239.7,5
89530,0 days 01:09:23.937828829,86,192.168.239.95,5
89531,0 days 01:09:25.562517467,86,192.168.239.95,5
89532,0 days 01:09:25.743260873,86,192.168.239.95,5
89533,0 days 01:09:26.153330065,140,192.168.239.67,5
89534,0 days 01:09:26.154478427,144,192.168.239.7,5
